order_id,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category
ORD_0010396,1,Debit_card,1,2629.67,No,Premium Value,Single Payment
ORD_0010397,1,Boleto,1,1268.06,No,Premium Value,Single Payment
ORD_0010398,1,Credit_card,12,2634.84,Yes,Premium Value,Long Term EMI
ORD_0010400,1,Credit_card,2,2634.28,Yes,Premium Value,Short Term EMI
ORD_0010408,1,Boleto,6,1243.68,Yes,Premium Value,Medium Term EMI
ORD_0010410,1,Debit_card,1,1890.56,No,Premium Value,Single Payment
ORD_0010464,1,Debit_card,1,1127.63,No,Premium Value,Single Payment
ORD_0010502,1,Credit_card,2,2924.55,Yes,Premium Value,Short Term EMI
ORD_0010511,1,Boleto,6,1860.82,Yes,Premium Value,Medium Term EMI
ORD_0010522,1,Debit_card,1,243.66,No,Medium Value,Single Payment
ORD_0010548,2,Credit_card,3,33.67,Yes,Low Value,Short Term EMI
ORD_0010562,1,Credit_card,1,1356.6,No,Premium Value,Single Payment
ORD_0010563,2,Credit_card,1,69.42,No,Low Value,Single Payment
ORD_0010599,1,Voucher,3,1691.22,Yes,Premium Value,Short Term EMI
ORD_0010605,1,Debit_card,12,499.75,Yes,Medium Value,Long Term EMI
ORD_0010608,1,Boleto,1,2593.3,No,Premium Value,Single Payment
ORD_0010621,1,Credit_card,1,943.07,No,High Value,Single Payment
ORD_0010630,1,Credit_card,1,1036.29,No,Premium Value,Single Payment
ORD_0010634,1,Credit_card,1,2396.67,No,Premium Value,Single Payment
ORD_0010645,1,Credit_card,1,2672.17,No,Premium Value,Single Payment
ORD_0010663,2,Credit_card,1,38.65,No,Low Value,Single Payment
ORD_0010683,1,Voucher,2,652.59,Yes,High Value,Short Term EMI
ORD_0010700,1,Credit_card,12,838.39,Yes,High Value,Long Term EMI
ORD_0010710,1,Voucher,1,2153.87,No,Premium Value,Single Payment
ORD_0010734,1,Credit_card,12,1640.12,Yes,Premium Value,Long Term EMI
ORD_0010758,1,Debit_card,6,2508.8,Yes,Premium Value,Medium Term EMI
ORD_0010759,1,Credit_card,1,715.98,No,High Value,Single Payment
ORD_0010764,1,Boleto,1,2481.8,No,Premium Value,Single Payment
ORD_0010795,1,Voucher,2,1359.63,Yes,Premium Value,Short Term EMI
ORD_0010805,1,Credit_card,1,2638.51,No,Premium Value,Single Payment
ORD_0010810,1,Debit_card,1,229.08,No,Medium Value,Single Payment
ORD_0010815,1,Debit_card,6,2535.82,Yes,Premium Value,Medium Term EMI
ORD_0010825,1,Credit_card,6,2091.23,Yes,Premium Value,Medium Term EMI
ORD_0010845,2,Boleto,1,81.96,No,Low Value,Single Payment
ORD_0010860,1,Voucher,12,2026.33,Yes,Premium Value,Long Term EMI
ORD_0010873,1,Credit_card,1,1166.38,No,Premium Value,Single Payment
ORD_0010877,2,Credit_card,12,91.09,Yes,Low Value,Long Term EMI
ORD_0010894,1,Credit_card,1,2278.39,No,Premium Value,Single Payment
ORD_0010917,1,Debit_card,2,1041.07,Yes,Premium Value,Short Term EMI
ORD_0010924,1,Credit_card,3,1345.67,Yes,Premium Value,Short Term EMI
ORD_0010946,1,Credit_card,3,46.41,Yes,Low Value,Short Term EMI
ORD_0010972,1,Credit_card,3,517.38,Yes,High Value,Short Term EMI
ORD_0010973,1,Boleto,2,138.37,Yes,Medium Value,Short Term EMI
ORD_0010984,1,Credit_card,3,223.85,Yes,Medium Value,Short Term EMI
ORD_0010990,1,Credit_card,3,514.17,Yes,High Value,Short Term EMI
ORD_0011012,1,Credit_card,3,892.98,Yes,High Value,Short Term EMI
ORD_0011039,1,Credit_card,3,2519.48,Yes,Premium Value,Short Term EMI
ORD_0011044,1,Credit_card,1,2535.32,No,Premium Value,Single Payment
ORD_0011044,2,Credit_card,6,84.27,Yes,Low Value,Medium Term EMI
ORD_0011045,1,Credit_card,2,1568.32,Yes,Premium Value,Short Term EMI
ORD_0011048,1,Credit_card,1,1476.14,No,Premium Value,Single Payment
ORD_0011057,1,Boleto,3,329.49,Yes,Medium Value,Short Term EMI
ORD_0011065,1,Credit_card,3,664.89,Yes,High Value,Short Term EMI
ORD_0011083,1,Boleto,12,1792.11,Yes,Premium Value,Long Term EMI
ORD_0011085,1,Credit_card,1,1704.05,No,Premium Value,Single Payment
ORD_0011087,1,Debit_card,3,676.51,Yes,High Value,Short Term EMI
ORD_0011091,1,Debit_card,3,799.02,Yes,High Value,Short Term EMI
ORD_0011094,1,Credit_card,1,1468.38,No,Premium Value,Single Payment
ORD_0011118,1,Debit_card,3,1556.51,Yes,Premium Value,Short Term EMI
ORD_0011146,1,Credit_card,6,2786.55,Yes,Premium Value,Medium Term EMI
ORD_0011154,1,Credit_card,2,2812.06,Yes,Premium Value,Short Term EMI
ORD_0011156,1,Credit_card,6,753.47,Yes,High Value,Medium Term EMI
ORD_0011161,1,Boleto,2,1420.46,Yes,Premium Value,Short Term EMI
ORD_0011166,1,Credit_card,1,2345.82,No,Premium Value,Single Payment
ORD_0011173,1,Boleto,1,1787.64,No,Premium Value,Single Payment
ORD_0011178,1,Credit_card,1,1963.63,No,Premium Value,Single Payment
ORD_0011182,1,Credit_card,3,2068.83,Yes,Premium Value,Short Term EMI
ORD_0011194,1,Voucher,1,1067.93,No,Premium Value,Single Payment
ORD_0011196,1,Boleto,2,258.67,Yes,Medium Value,Short Term EMI
ORD_0011212,1,Credit_card,1,782.39,No,High Value,Single Payment
ORD_0011214,2,Credit_card,1,82.98,No,Low Value,Single Payment
ORD_0011257,1,Credit_card,1,585.84,No,High Value,Single Payment
ORD_0011262,1,Credit_card,1,409.42,No,Medium Value,Single Payment
ORD_0011267,1,Boleto,2,2481.1,Yes,Premium Value,Short Term EMI
ORD_0011274,1,Credit_card,1,1057.26,No,Premium Value,Single Payment
ORD_0011292,1,Credit_card,2,2934.51,Yes,Premium Value,Short Term EMI
ORD_0011332,1,Credit_card,3,1645.21,Yes,Premium Value,Short Term EMI
ORD_0011340,1,Credit_card,6,2273.3,Yes,Premium Value,Medium Term EMI
ORD_0011367,1,Voucher,3,1172.17,Yes,Premium Value,Short Term EMI
ORD_0011381,1,Credit_card,1,1813.35,No,Premium Value,Single Payment
ORD_0011409,1,Credit_card,6,462.78,Yes,Medium Value,Medium Term EMI
ORD_0011456,1,Voucher,1,2935.23,No,Premium Value,Single Payment
ORD_0011462,1,Debit_card,1,1842.61,No,Premium Value,Single Payment
ORD_0011477,1,Boleto,6,2569.25,Yes,Premium Value,Medium Term EMI
ORD_0011478,1,Credit_card,2,2670.27,Yes,Premium Value,Short Term EMI
ORD_0011484,2,Credit_card,2,25.31,Yes,Low Value,Short Term EMI
ORD_0011485,1,Credit_card,3,1750.32,Yes,Premium Value,Short Term EMI
ORD_0011509,1,Voucher,2,1921.36,Yes,Premium Value,Short Term EMI
ORD_0011519,1,Credit_card,3,606.01,Yes,High Value,Short Term EMI
ORD_0011532,2,Credit_card,1,25.59,No,Low Value,Single Payment
ORD_0011637,1,Boleto,2,563.02,Yes,High Value,Short Term EMI
ORD_0011639,1,Voucher,2,2015.27,Yes,Premium Value,Short Term EMI
ORD_0011642,1,Credit_card,12,2911.2,Yes,Premium Value,Long Term EMI
ORD_0011664,1,Credit_card,6,2628.7,Yes,Premium Value,Medium Term EMI
ORD_0011684,1,Debit_card,1,990.89,No,High Value,Single Payment
ORD_0011694,1,Credit_card,12,1490.63,Yes,Premium Value,Long Term EMI
ORD_0011699,1,Credit_card,1,2054.59,No,Premium Value,Single Payment
ORD_0011726,1,Boleto,2,2007.42,Yes,Premium Value,Short Term EMI
ORD_0011728,1,Boleto,6,562.38,Yes,High Value,Medium Term EMI
ORD_0011730,1,Credit_card,6,925.12,Yes,High Value,Medium Term EMI
ORD_0011747,1,Debit_card,3,2452.34,Yes,Premium Value,Short Term EMI
ORD_0011765,1,Debit_card,1,2445.11,No,Premium Value,Single Payment
ORD_0011844,1,Credit_card,2,1557.61,Yes,Premium Value,Short Term EMI
ORD_0011848,2,Boleto,1,73.8,No,Low Value,Single Payment
ORD_0011863,1,Credit_card,1,1114.4,No,Premium Value,Single Payment
ORD_0011885,1,Voucher,1,1220.84,No,Premium Value,Single Payment
ORD_0011887,1,Debit_card,2,254.69,Yes,Medium Value,Short Term EMI
ORD_0011894,1,Credit_card,3,1838.06,Yes,Premium Value,Short Term EMI
ORD_0011895,1,Voucher,1,206.88,No,Medium Value,Single Payment
ORD_0011901,1,Debit_card,3,1199.75,Yes,Premium Value,Short Term EMI
ORD_0011906,2,Debit_card,1,58.39,No,Low Value,Single Payment
ORD_0011909,1,Voucher,6,205.58,Yes,Medium Value,Medium Term EMI
ORD_0011941,1,Credit_card,6,274.88,Yes,Medium Value,Medium Term EMI
ORD_0011952,1,Debit_card,12,215.69,Yes,Medium Value,Long Term EMI
ORD_0011964,2,Voucher,6,75.74,Yes,Low Value,Medium Term EMI
ORD_0011980,1,Credit_card,3,2539.11,Yes,Premium Value,Short Term EMI
ORD_0011983,1,Voucher,2,269.17,Yes,Medium Value,Short Term EMI
ORD_0011992,1,Debit_card,1,1591.38,No,Premium Value,Single Payment
ORD_0012003,1,Credit_card,1,567.1,No,High Value,Single Payment
ORD_0012012,1,Voucher,1,2947.72,No,Premium Value,Single Payment
ORD_0012016,1,Boleto,12,2434.11,Yes,Premium Value,Long Term EMI
ORD_0012023,2,Voucher,2,70.18,Yes,Low Value,Short Term EMI
ORD_0012025,1,Debit_card,1,892.9,No,High Value,Single Payment
ORD_0012052,1,Credit_card,1,514.69,No,High Value,Single Payment
ORD_0012091,1,Debit_card,2,1833.82,Yes,Premium Value,Short Term EMI
ORD_0012093,2,Credit_card,12,52.45,Yes,Low Value,Long Term EMI
ORD_0012105,1,Credit_card,1,1776.04,No,Premium Value,Single Payment
ORD_0012119,2,Boleto,6,81.57,Yes,Low Value,Medium Term EMI
ORD_0012126,2,Credit_card,2,27.3,Yes,Low Value,Short Term EMI
ORD_0012148,1,Boleto,1,2599.75,No,Premium Value,Single Payment
ORD_0012153,1,Credit_card,1,2863.31,No,Premium Value,Single Payment
ORD_0012167,1,Credit_card,6,1833.44,Yes,Premium Value,Medium Term EMI
ORD_0012201,2,Credit_card,1,61.63,No,Low Value,Single Payment
ORD_0012203,1,Debit_card,1,827.9,No,High Value,Single Payment
ORD_0012226,2,Credit_card,2,69.32,Yes,Low Value,Short Term EMI
ORD_0012229,1,Boleto,6,2207.6,Yes,Premium Value,Medium Term EMI
ORD_0012241,1,Credit_card,1,1329.69,No,Premium Value,Single Payment
ORD_0012252,2,Voucher,1,28.54,No,Low Value,Single Payment
ORD_0012267,1,Boleto,2,2251.24,Yes,Premium Value,Short Term EMI
ORD_0012283,1,Boleto,3,607.04,Yes,High Value,Short Term EMI
ORD_0012293,2,Credit_card,1,91.95,No,Low Value,Single Payment
ORD_0012297,1,Credit_card,1,433.45,No,Medium Value,Single Payment
ORD_0012305,1,Credit_card,6,2677.77,Yes,Premium Value,Medium Term EMI
ORD_0012337,1,Voucher,1,329.19,No,Medium Value,Single Payment
ORD_0012339,1,Credit_card,6,454.08,Yes,Medium Value,Medium Term EMI
ORD_0012345,1,Credit_card,1,626.07,No,High Value,Single Payment
ORD_0012359,1,Voucher,1,1994.32,No,Premium Value,Single Payment
ORD_0012388,1,Debit_card,12,1105.14,Yes,Premium Value,Long Term EMI
ORD_0012421,1,Boleto,1,1690.92,No,Premium Value,Single Payment
ORD_0012422,1,Boleto,12,1414.23,Yes,Premium Value,Long Term EMI
ORD_0012428,1,Boleto,1,1275.12,No,Premium Value,Single Payment
ORD_0012431,1,Credit_card,1,813.61,No,High Value,Single Payment
ORD_0012443,1,Debit_card,2,929.86,Yes,High Value,Short Term EMI
ORD_0012455,1,Voucher,2,1997.97,Yes,Premium Value,Short Term EMI
ORD_0012456,1,Boleto,3,822.11,Yes,High Value,Short Term EMI
ORD_0012473,2,Debit_card,1,57.78,No,Low Value,Single Payment
ORD_0012492,1,Credit_card,6,1170.35,Yes,Premium Value,Medium Term EMI
ORD_0012503,1,Voucher,3,1174.39,Yes,Premium Value,Short Term EMI
ORD_0012514,2,Boleto,3,40.96,Yes,Low Value,Short Term EMI
ORD_0012518,1,Voucher,12,1815.03,Yes,Premium Value,Long Term EMI
ORD_0012537,1,Credit_card,6,2555.21,Yes,Premium Value,Medium Term EMI
ORD_0012553,1,Voucher,1,1190.97,No,Premium Value,Single Payment
ORD_0012565,1,Credit_card,1,976.69,No,High Value,Single Payment
ORD_0012577,1,Credit_card,2,1716.64,Yes,Premium Value,Short Term EMI
ORD_0012596,1,Credit_card,3,84.27,Yes,Low Value,Short Term EMI
ORD_0012609,1,Credit_card,1,1072.12,No,Premium Value,Single Payment
ORD_0012635,1,Credit_card,3,775.58,Yes,High Value,Short Term EMI
ORD_0012638,1,Credit_card,12,1068.73,Yes,Premium Value,Long Term EMI
ORD_0012651,1,Credit_card,2,2417.84,Yes,Premium Value,Short Term EMI
ORD_0012652,1,Credit_card,3,2931.48,Yes,Premium Value,Short Term EMI
ORD_0012657,1,Credit_card,1,2625.4,No,Premium Value,Single Payment
ORD_0012667,1,Debit_card,1,828.1,No,High Value,Single Payment
ORD_0012668,1,Credit_card,1,2854.11,No,Premium Value,Single Payment
ORD_0012692,1,Debit_card,6,2146.23,Yes,Premium Value,Medium Term EMI
ORD_0012694,1,Credit_card,6,2463.84,Yes,Premium Value,Medium Term EMI
ORD_0012720,1,Credit_card,1,2856.92,No,Premium Value,Single Payment
ORD_0012728,1,Credit_card,1,1610,No,Premium Value,Single Payment
ORD_0012758,1,Credit_card,1,2859.26,No,Premium Value,Single Payment
ORD_0012762,1,Credit_card,2,2043.04,Yes,Premium Value,Short Term EMI
ORD_0012765,1,Debit_card,1,387.38,No,Medium Value,Single Payment
ORD_0012768,1,Voucher,1,2013.65,No,Premium Value,Single Payment
ORD_0012773,2,Debit_card,1,53.78,No,Low Value,Single Payment
ORD_0012788,1,Credit_card,12,2282.75,Yes,Premium Value,Long Term EMI
ORD_0012814,1,Credit_card,1,387.35,No,Medium Value,Single Payment
ORD_0012892,1,Debit_card,3,225.86,Yes,Medium Value,Short Term EMI
ORD_0012907,1,Debit_card,12,994.55,Yes,High Value,Long Term EMI
ORD_0012908,1,Voucher,6,1411.53,Yes,Premium Value,Medium Term EMI
ORD_0012910,1,Credit_card,1,664.84,No,High Value,Single Payment
ORD_0012912,1,Voucher,1,2210.88,No,Premium Value,Single Payment
ORD_0012948,1,Credit_card,1,2991.7,No,Premium Value,Single Payment
ORD_0012949,2,Credit_card,3,17.73,Yes,Low Value,Short Term EMI
ORD_0012959,1,Credit_card,1,2566.3,No,Premium Value,Single Payment
ORD_0012967,1,Debit_card,1,2201.19,No,Premium Value,Single Payment
ORD_0012982,1,Voucher,2,2605.55,Yes,Premium Value,Short Term EMI
ORD_0012992,1,Credit_card,1,1760.75,No,Premium Value,Single Payment
ORD_0013009,1,Debit_card,1,2835.84,No,Premium Value,Single Payment
ORD_0013011,1,Credit_card,1,1099.93,No,Premium Value,Single Payment
ORD_0013015,1,Credit_card,3,418.98,Yes,Medium Value,Short Term EMI
ORD_0013041,2,Boleto,6,38.65,Yes,Low Value,Medium Term EMI
ORD_0013050,1,Debit_card,1,1722.37,No,Premium Value,Single Payment
ORD_0013051,1,Debit_card,12,2191.27,Yes,Premium Value,Long Term EMI
ORD_0013065,1,Debit_card,1,2547.91,No,Premium Value,Single Payment
ORD_0013070,1,Voucher,1,2859.41,No,Premium Value,Single Payment
ORD_0013070,2,Voucher,1,65.46,No,Low Value,Single Payment
ORD_0013079,2,Boleto,12,96.87,Yes,Low Value,Long Term EMI
ORD_0013088,2,Debit_card,3,24.72,Yes,Low Value,Short Term EMI
ORD_0013105,1,Credit_card,2,1319.47,Yes,Premium Value,Short Term EMI
ORD_0013121,1,Credit_card,6,2737.96,Yes,Premium Value,Medium Term EMI
ORD_0013123,1,Debit_card,1,736.03,No,High Value,Single Payment
ORD_0013141,1,Voucher,1,204.61,No,Medium Value,Single Payment
ORD_0013142,1,Boleto,1,2089.01,No,Premium Value,Single Payment
ORD_0013147,1,Voucher,3,2994.61,Yes,Premium Value,Short Term EMI
ORD_0013153,2,Voucher,1,15.56,No,Low Value,Single Payment
ORD_0013205,1,Voucher,2,1960.94,Yes,Premium Value,Short Term EMI
ORD_0013214,2,Credit_card,12,56.89,Yes,Low Value,Long Term EMI
ORD_0013255,1,Credit_card,3,477.67,Yes,Medium Value,Short Term EMI
ORD_0013256,2,Voucher,3,51.12,Yes,Low Value,Short Term EMI
ORD_0013263,1,Credit_card,1,524.46,No,High Value,Single Payment
ORD_0013282,1,Credit_card,2,985.49,Yes,High Value,Short Term EMI
ORD_0013322,1,Credit_card,3,2792.21,Yes,Premium Value,Short Term EMI
ORD_0013342,1,Credit_card,1,1795.32,No,Premium Value,Single Payment
ORD_0013354,1,Credit_card,3,821.92,Yes,High Value,Short Term EMI
ORD_0013398,2,Credit_card,1,12.5,No,Low Value,Single Payment
ORD_0013404,1,Credit_card,12,2851.24,Yes,Premium Value,Long Term EMI
ORD_0013421,1,Voucher,1,1904.32,No,Premium Value,Single Payment
ORD_0013437,1,Credit_card,2,2559.11,Yes,Premium Value,Short Term EMI
ORD_0013439,1,Debit_card,6,1436.94,Yes,Premium Value,Medium Term EMI
ORD_0013458,1,Credit_card,6,1577.97,Yes,Premium Value,Medium Term EMI
ORD_0013466,1,Voucher,12,470.98,Yes,Medium Value,Long Term EMI
ORD_0013490,1,Credit_card,3,2896.42,Yes,Premium Value,Short Term EMI
ORD_0013492,1,Boleto,3,1814.91,Yes,Premium Value,Short Term EMI
ORD_0013501,1,Credit_card,1,2487.01,No,Premium Value,Single Payment
ORD_0013507,1,Credit_card,3,1624.86,Yes,Premium Value,Short Term EMI
ORD_0013527,1,Credit_card,2,1214.53,Yes,Premium Value,Short Term EMI
ORD_0013534,1,Debit_card,1,2348.65,No,Premium Value,Single Payment
ORD_0013542,1,Credit_card,1,1665.93,No,Premium Value,Single Payment
ORD_0013554,1,Boleto,1,638.69,No,High Value,Single Payment
ORD_0013559,1,Debit_card,1,2094.23,No,Premium Value,Single Payment
ORD_0013567,2,Credit_card,2,42.92,Yes,Low Value,Short Term EMI
ORD_0013587,2,Credit_card,2,42.87,Yes,Low Value,Short Term EMI
ORD_0013596,1,Boleto,2,383.59,Yes,Medium Value,Short Term EMI
ORD_0013597,1,Boleto,1,1451.02,No,Premium Value,Single Payment
ORD_0013598,2,Debit_card,2,12.66,Yes,Low Value,Short Term EMI
ORD_0013607,1,Debit_card,3,1776.24,Yes,Premium Value,Short Term EMI
ORD_0013610,1,Debit_card,1,1727.9,No,Premium Value,Single Payment
ORD_0013612,1,Voucher,12,782.79,Yes,High Value,Long Term EMI
ORD_0013640,1,Credit_card,1,2449.34,No,Premium Value,Single Payment
ORD_0013642,1,Debit_card,12,1653.8,Yes,Premium Value,Long Term EMI
ORD_0013644,1,Credit_card,1,1975.83,No,Premium Value,Single Payment
ORD_0013652,1,Voucher,1,1866.99,No,Premium Value,Single Payment
ORD_0013671,1,Voucher,2,2808.82,Yes,Premium Value,Short Term EMI
ORD_0013682,1,Debit_card,2,373.71,Yes,Medium Value,Short Term EMI
ORD_0013698,2,Debit_card,1,19.55,No,Low Value,Single Payment
ORD_0013700,1,Boleto,2,1374.93,Yes,Premium Value,Short Term EMI
ORD_0013701,2,Boleto,1,71.77,No,Low Value,Single Payment
ORD_0013710,2,Credit_card,2,78.01,Yes,Low Value,Short Term EMI
ORD_0013750,1,Credit_card,12,159.23,Yes,Medium Value,Long Term EMI
ORD_0013764,1,Boleto,12,1282.22,Yes,Premium Value,Long Term EMI
ORD_0013769,1,Credit_card,6,1913.77,Yes,Premium Value,Medium Term EMI
ORD_0013769,2,Debit_card,2,99.19,Yes,Low Value,Short Term EMI
ORD_0013781,1,Credit_card,12,1240.9,Yes,Premium Value,Long Term EMI
ORD_0013794,1,Debit_card,6,358.82,Yes,Medium Value,Medium Term EMI
ORD_0013813,2,Credit_card,12,27.8,Yes,Low Value,Long Term EMI
ORD_0013819,1,Credit_card,12,1095.08,Yes,Premium Value,Long Term EMI
ORD_0013834,1,Boleto,2,2768.18,Yes,Premium Value,Short Term EMI
ORD_0013848,1,Credit_card,1,1834.21,No,Premium Value,Single Payment
ORD_0013897,1,Debit_card,1,913.17,No,High Value,Single Payment
ORD_0013917,1,Credit_card,1,863.74,No,High Value,Single Payment
ORD_0013929,1,Voucher,12,1708.36,Yes,Premium Value,Long Term EMI
ORD_0013932,1,Boleto,3,2424.64,Yes,Premium Value,Short Term EMI
ORD_0013935,1,Voucher,1,2915.9,No,Premium Value,Single Payment
ORD_0013947,1,Credit_card,6,2292.78,Yes,Premium Value,Medium Term EMI
ORD_0013997,1,Credit_card,12,1612.46,Yes,Premium Value,Long Term EMI
ORD_0014026,1,Credit_card,1,233.83,No,Medium Value,Single Payment
ORD_0014029,1,Boleto,3,264.83,Yes,Medium Value,Short Term EMI
ORD_0014030,2,Voucher,1,16.97,No,Low Value,Single Payment
ORD_0014034,1,Boleto,12,756.78,Yes,High Value,Long Term EMI
ORD_0014042,2,Debit_card,3,12.85,Yes,Low Value,Short Term EMI
ORD_0014043,1,Credit_card,1,2724.09,No,Premium Value,Single Payment
ORD_0014065,1,Credit_card,3,1111.49,Yes,Premium Value,Short Term EMI
ORD_0014088,1,Boleto,3,2182.78,Yes,Premium Value,Short Term EMI
ORD_0014115,1,Boleto,1,997.78,No,High Value,Single Payment
ORD_0014121,1,Voucher,12,925.19,Yes,High Value,Long Term EMI
ORD_0014156,1,Debit_card,3,273.74,Yes,Medium Value,Short Term EMI
ORD_0014158,1,Voucher,3,2347.61,Yes,Premium Value,Short Term EMI
ORD_0014185,2,Credit_card,1,55.85,No,Low Value,Single Payment
ORD_0014188,1,Voucher,6,585.44,Yes,High Value,Medium Term EMI
ORD_0014197,1,Credit_card,1,993.31,No,High Value,Single Payment
ORD_0014202,1,Debit_card,12,2764.34,Yes,Premium Value,Long Term EMI
ORD_0014204,2,Boleto,2,52.91,Yes,Low Value,Short Term EMI
ORD_0014238,1,Credit_card,1,2758.96,No,Premium Value,Single Payment
ORD_0014249,1,Voucher,12,2626.87,Yes,Premium Value,Long Term EMI
ORD_0014254,1,Voucher,1,940.11,No,High Value,Single Payment
ORD_0014255,1,Credit_card,12,821.55,Yes,High Value,Long Term EMI
ORD_0014261,1,Credit_card,1,807.32,No,High Value,Single Payment
ORD_0014262,1,Credit_card,1,1909.24,No,Premium Value,Single Payment
ORD_0014298,1,Debit_card,12,2790.68,Yes,Premium Value,Long Term EMI
ORD_0014306,1,Credit_card,12,1569.82,Yes,Premium Value,Long Term EMI
ORD_0014319,1,Credit_card,1,630.8,No,High Value,Single Payment
ORD_0014322,1,Debit_card,3,1315.48,Yes,Premium Value,Short Term EMI
ORD_0014328,1,Debit_card,1,2603.72,No,Premium Value,Single Payment
ORD_0014335,1,Voucher,2,1696.38,Yes,Premium Value,Short Term EMI
ORD_0014340,1,Boleto,1,1182.35,No,Premium Value,Single Payment
ORD_0014368,1,Boleto,1,388.43,No,Medium Value,Single Payment
ORD_0014379,1,Boleto,1,1906.21,No,Premium Value,Single Payment
ORD_0014386,2,Boleto,6,94.31,Yes,Low Value,Medium Term EMI
ORD_0014387,1,Credit_card,12,2782.39,Yes,Premium Value,Long Term EMI
ORD_0014409,1,Boleto,1,1841.69,No,Premium Value,Single Payment
ORD_0014425,2,Credit_card,1,87.59,No,Low Value,Single Payment
ORD_0014437,1,Voucher,1,1159.89,No,Premium Value,Single Payment
ORD_0014466,1,Voucher,12,609.09,Yes,High Value,Long Term EMI
ORD_0014481,1,Credit_card,3,926.04,Yes,High Value,Short Term EMI
ORD_0014494,1,Credit_card,6,2453.49,Yes,Premium Value,Medium Term EMI
ORD_0014517,1,Boleto,1,2969.85,No,Premium Value,Single Payment
ORD_0014518,1,Voucher,1,1330.26,No,Premium Value,Single Payment
ORD_0014522,1,Boleto,6,1834.69,Yes,Premium Value,Medium Term EMI
ORD_0014526,1,Credit_card,2,1444.75,Yes,Premium Value,Short Term EMI
ORD_0014529,1,Voucher,2,1166.31,Yes,Premium Value,Short Term EMI
ORD_0014556,1,Voucher,12,2924.28,Yes,Premium Value,Long Term EMI
ORD_0014563,1,Boleto,1,2214.7,No,Premium Value,Single Payment
ORD_0014572,1,Credit_card,6,2309.8,Yes,Premium Value,Medium Term EMI
ORD_0014604,2,Credit_card,12,35.68,Yes,Low Value,Long Term EMI
ORD_0014608,1,Debit_card,6,828.11,Yes,High Value,Medium Term EMI
ORD_0014617,1,Voucher,6,1828.37,Yes,Premium Value,Medium Term EMI
ORD_0014620,1,Voucher,6,2362.59,Yes,Premium Value,Medium Term EMI
ORD_0014638,1,Boleto,1,737.75,No,High Value,Single Payment
ORD_0014639,1,Credit_card,1,1623.18,No,Premium Value,Single Payment
ORD_0014644,1,Voucher,3,2349.95,Yes,Premium Value,Short Term EMI
ORD_0014646,1,Credit_card,1,1991,No,Premium Value,Single Payment
ORD_0014656,1,Debit_card,6,967.86,Yes,High Value,Medium Term EMI
ORD_0014680,1,Voucher,6,2971.32,Yes,Premium Value,Medium Term EMI
ORD_0014683,1,Credit_card,1,2879.15,No,Premium Value,Single Payment
ORD_0014691,1,Credit_card,1,2750.21,No,Premium Value,Single Payment
ORD_0014699,2,Debit_card,1,87.78,No,Low Value,Single Payment
ORD_0014725,1,Voucher,1,159.97,No,Medium Value,Single Payment
ORD_0014743,2,Credit_card,1,82.96,No,Low Value,Single Payment
ORD_0014783,1,Credit_card,12,699.89,Yes,High Value,Long Term EMI
ORD_0014846,1,Credit_card,1,737.41,No,High Value,Single Payment
ORD_0014863,1,Debit_card,1,172.76,No,Medium Value,Single Payment
ORD_0014895,1,Debit_card,2,236.06,Yes,Medium Value,Short Term EMI
ORD_0014905,1,Boleto,2,1017.45,Yes,Premium Value,Short Term EMI
ORD_0014907,1,Credit_card,2,2702.98,Yes,Premium Value,Short Term EMI
ORD_0014908,1,Credit_card,2,65.64,Yes,Low Value,Short Term EMI
ORD_0014912,1,Voucher,1,1319.71,No,Premium Value,Single Payment
ORD_0014913,1,Credit_card,3,1366.07,Yes,Premium Value,Short Term EMI
ORD_0014919,1,Credit_card,3,996.76,Yes,High Value,Short Term EMI
ORD_0014923,1,Debit_card,12,1086.75,Yes,Premium Value,Long Term EMI
ORD_0014925,2,Credit_card,1,46.13,No,Low Value,Single Payment
ORD_0014930,1,Credit_card,1,1888.01,No,Premium Value,Single Payment
ORD_0014940,1,Credit_card,1,1438.98,No,Premium Value,Single Payment
ORD_0014946,1,Credit_card,2,2583.23,Yes,Premium Value,Short Term EMI
ORD_0014958,1,Credit_card,1,2230.77,No,Premium Value,Single Payment
ORD_0014982,1,Credit_card,1,775.02,No,High Value,Single Payment
ORD_0014983,2,Voucher,3,87.22,Yes,Low Value,Short Term EMI
ORD_0014990,1,Voucher,2,1469.51,Yes,Premium Value,Short Term EMI
ORD_0015011,1,Credit_card,12,2418.42,Yes,Premium Value,Long Term EMI
ORD_0015034,1,Credit_card,2,553.06,Yes,High Value,Short Term EMI
ORD_0015086,2,Credit_card,12,11.12,Yes,Low Value,Long Term EMI
ORD_0015118,1,Boleto,2,192.63,Yes,Medium Value,Short Term EMI
ORD_0015121,1,Credit_card,2,535.55,Yes,High Value,Short Term EMI
ORD_0015126,1,Boleto,12,2395.48,Yes,Premium Value,Long Term EMI
ORD_0015137,1,Credit_card,3,1808.9,Yes,Premium Value,Short Term EMI
ORD_0015139,1,Voucher,1,2905.99,No,Premium Value,Single Payment
ORD_0015192,1,Boleto,1,2258.09,No,Premium Value,Single Payment
ORD_0015201,1,Credit_card,12,483.1,Yes,Medium Value,Long Term EMI
