order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0007164,1,credit_card,2,2620.45
ORD_0007165,1,credit_card,6,773.68
ORD_0007166,1,credit_card,6,1735.31
ORD_0007167,1,debit_card,1,2581.3
ORD_0007167,2,boleto,3,51.99
ORD_0007168,1,debit_card,1,1413.14
ORD_0007169,1,boleto,1,561.1
ORD_0007170,1,credit_card,6,327.56
ORD_0007171,1,credit_card,1,1309.83
ORD_0007171,2,voucher,1,61.15
ORD_0007172,1,debit_card,1,118.68
ORD_0007172,2,debit_card,12,77.52
ORD_0007173,1,voucher,6,2600.54
ORD_0007174,1,boleto,2,1491.51
ORD_0007175,1,debit_card,6,864.56
ORD_0007176,1,debit_card,12,728.61
ORD_0007177,1,boleto,1,1877.86
ORD_0007178,1,debit_card,1,2158.3
ORD_0007179,1,credit_card,12,292.94
ORD_0007180,1,credit_card,6,1827.05
ORD_0007181,1,debit_card,6,2036.18
ORD_0007181,2,credit_card,1,34.26
ORD_0007182,1,voucher,12,669.91
ORD_0007183,1,credit_card,1,1800.82
ORD_0007184,1,debit_card,6,2689.27
ORD_0007184,2,voucher,2,14.83
ORD_0007185,1,debit_card,1,2827.92
ORD_0007185,2,credit_card,12,61.39
ORD_0007186,1,boleto,12,2725.67
ORD_0007187,1,credit_card,6,1064.79
ORD_0007187,2,credit_card,6,18.41
ORD_0007188,1,boleto,1,1786.79
ORD_0007189,1,credit_card,6,1592.45
ORD_0007190,1,boleto,6,2867.45
ORD_0007191,1,debit_card,3,454.44
ORD_0007192,1,credit_card,3,2786.78
ORD_0007192,2,credit_card,1,37.95
ORD_0007193,1,credit_card,1,1872.97
ORD_0007193,2,voucher,12,85.58
ORD_0007194,1,credit_card,6,1386.28
ORD_0007195,1,voucher,2,1331.71
ORD_0007196,1,voucher,3,240.24
ORD_0007196,2,voucher,3,52.69
ORD_0007197,1,credit_card,1,2595.12
ORD_0007198,1,credit_card,6,646.06
ORD_0007199,1,credit_card,1,990.69
ORD_0007199,2,debit_card,1,89.29
ORD_0007200,1,debit_card,3,105.5
ORD_0007201,1,boleto,3,2073.4
ORD_0007202,1,voucher,1,372.28
ORD_0007203,1,boleto,3,2040.58
ORD_0007204,1,credit_card,1,576.93
ORD_0007205,1,debit_card,1,2142.16
ORD_0007206,1,debit_card,1,2080.04
ORD_0007207,1,voucher,1,715.01
ORD_0007208,1,credit_card,3,2527.61
ORD_0007209,1,credit_card,3,2014.55
ORD_0007210,1,credit_card,1,1259.74
ORD_0007211,1,boleto,1,2904.86
ORD_0007212,1,credit_card,3,1987.89
ORD_0007212,2,credit_card,6,22.17
ORD_0007213,1,credit_card,3,1253.05
ORD_0007214,1,credit_card,1,2321.78
ORD_0007215,1,credit_card,6,2749.2
ORD_0007216,1,credit_card,1,485.56
ORD_0007216,2,voucher,12,87.06
ORD_0007217,1,credit_card,2,550.94
ORD_0007218,1,credit_card,1,815.23
ORD_0007219,1,debit_card,3,187.98
ORD_0007220,1,credit_card,3,80.73
ORD_0007221,1,boleto,2,2137.21
ORD_0007222,1,credit_card,1,2871.62
ORD_0007222,2,credit_card,1,72
ORD_0007223,1,credit_card,6,1617.34
ORD_0007223,2,boleto,3,82.48
ORD_0007224,1,debit_card,1,1073.94
ORD_0007225,1,credit_card,2,30.72
ORD_0007226,1,credit_card,12,1993.22
ORD_0007227,1,voucher,6,2023.75
ORD_0007227,2,credit_card,6,52.24
ORD_0007228,1,credit_card,3,2975.24
ORD_0007229,1,boleto,1,2789.99
ORD_0007230,1,voucher,1,1848.36
ORD_0007231,1,credit_card,1,2651.12
ORD_0007232,1,credit_card,1,2457.44
ORD_0007233,1,voucher,12,2439.33
ORD_0007234,1,boleto,6,1734.38
ORD_0007235,1,credit_card,3,2035.81
ORD_0007236,1,credit_card,2,2545.23
ORD_0007237,1,credit_card,1,2710.14
ORD_0007238,1,credit_card,2,1588.24
ORD_0007239,1,boleto,6,2968.93
ORD_0007240,1,credit_card,1,2468.91
ORD_0007241,1,boleto,2,2895.79
ORD_0007242,1,credit_card,1,1981.5
ORD_0007243,1,boleto,6,476.47
ORD_0007244,1,credit_card,12,2784.79
ORD_0007245,1,debit_card,12,2950.02
ORD_0007246,1,voucher,1,1844.69
ORD_0007247,1,voucher,12,2435.16
ORD_0007248,1,credit_card,6,2913.66
ORD_0007249,1,credit_card,2,1230.65
ORD_0007250,1,credit_card,6,992.26
ORD_0007251,1,credit_card,6,2723.65
ORD_0007252,1,debit_card,3,340.29
ORD_0007253,1,credit_card,1,2876.12
ORD_0007254,1,credit_card,12,2177.72
ORD_0007255,1,voucher,1,2622.49
ORD_0007256,1,credit_card,3,1291.23
ORD_0007257,1,credit_card,1,2832.76
ORD_0007258,1,debit_card,3,2029.2
ORD_0007259,1,credit_card,6,2847.16
ORD_0007260,1,debit_card,2,2438.57
ORD_0007261,1,credit_card,12,364.85
ORD_0007262,1,boleto,12,2786.25
ORD_0007263,1,debit_card,2,1155.22
ORD_0007264,1,debit_card,6,2127.6
ORD_0007265,1,credit_card,3,652.7
ORD_0007266,1,credit_card,2,2019.6
ORD_0007267,1,credit_card,1,387.83
ORD_0007268,1,voucher,1,2042.44
ORD_0007269,1,credit_card,1,2458.95
ORD_0007270,1,voucher,2,1930.73
ORD_0007271,1,credit_card,3,1907.19
ORD_0007272,1,credit_card,1,392.23
ORD_0007273,1,boleto,2,761.38
ORD_0007274,1,debit_card,1,1076.66
ORD_0007275,1,credit_card,2,2083.59
ORD_0007276,1,credit_card,1,734.54
ORD_0007277,1,voucher,2,150.05
ORD_0007278,1,credit_card,1,978.56
ORD_0007278,2,debit_card,3,27.18
ORD_0007279,1,boleto,2,606.49
ORD_0007280,1,credit_card,3,2916.8
ORD_0007281,1,boleto,6,1160.08
ORD_0007282,1,credit_card,2,2405.55
ORD_0007283,1,credit_card,1,1805.42
ORD_0007284,1,credit_card,1,1337.75
ORD_0007285,1,credit_card,12,787.22
ORD_0007286,1,debit_card,1,1859.91
ORD_0007287,1,debit_card,1,1238.45
ORD_0007288,1,voucher,1,1375.3
ORD_0007289,1,credit_card,3,1127.87
ORD_0007290,1,debit_card,12,221.08
ORD_0007290,2,debit_card,1,37.46
ORD_0007291,1,voucher,1,608.94
ORD_0007292,1,credit_card,1,960.83
ORD_0007293,1,credit_card,6,537.27
ORD_0007294,1,credit_card,1,321.35
ORD_0007295,1,credit_card,6,2980.77
ORD_0007296,1,voucher,12,2148.73
ORD_0007297,1,credit_card,1,1121.19
ORD_0007298,1,credit_card,12,527.61
ORD_0007298,2,voucher,1,20.76
ORD_0007299,1,voucher,3,964.04
ORD_0007300,1,credit_card,1,2903.78
ORD_0007301,1,boleto,2,196.58
ORD_0007302,1,credit_card,1,1306.72
ORD_0007303,1,voucher,1,992.92
ORD_0007304,1,credit_card,2,1385.61
ORD_0007305,1,credit_card,1,271.38
ORD_0007306,1,credit_card,2,2948.37
ORD_0007307,1,debit_card,2,1591.16
ORD_0007307,2,credit_card,3,85.15
ORD_0007308,1,credit_card,12,129.2
ORD_0007309,1,credit_card,1,1934.68
ORD_0007310,1,credit_card,12,293.15
ORD_0007310,2,boleto,12,88.25
ORD_0007311,1,debit_card,2,1878.36
ORD_0007311,2,credit_card,6,21.16
ORD_0007312,1,credit_card,1,2619.9
ORD_0007313,1,credit_card,6,1318.82
ORD_0007314,1,voucher,6,2833.39
ORD_0007314,2,boleto,2,69.04
ORD_0007315,1,debit_card,1,594.5
ORD_0007316,1,boleto,3,1067.53
ORD_0007317,1,boleto,3,1065.43
ORD_0007318,1,boleto,1,1886.68
ORD_0007319,1,voucher,1,1675.7
ORD_0007320,1,boleto,1,851.77
ORD_0007321,1,credit_card,1,1308.56
ORD_0007322,1,boleto,12,356.66
ORD_0007322,2,boleto,2,52.35
ORD_0007323,1,boleto,6,973.87
ORD_0007324,1,credit_card,1,278.64
ORD_0007324,2,credit_card,3,92.18
ORD_0007325,1,credit_card,1,491.53
ORD_0007326,1,credit_card,2,2934.06
ORD_0007327,1,debit_card,2,2125.35
ORD_0007328,1,credit_card,6,792.63
ORD_0007328,2,credit_card,2,59.23
ORD_0007329,1,boleto,1,249.85
ORD_0007330,1,credit_card,1,2703.04
ORD_0007331,1,credit_card,1,1211.08
ORD_0007332,1,debit_card,3,718.07
ORD_0007333,1,credit_card,1,432.67
ORD_0007334,1,credit_card,6,2589.19
ORD_0007335,1,credit_card,1,811.92
ORD_0007336,1,debit_card,1,1505.91
ORD_0007337,1,credit_card,3,1779.67
ORD_0007338,1,boleto,6,897.15
ORD_0007339,1,credit_card,6,1233.51
ORD_0007340,1,credit_card,6,754.14
ORD_0007341,1,credit_card,1,1762.62
ORD_0007342,1,boleto,12,1748.13
ORD_0007343,1,boleto,12,2205.36
ORD_0007344,1,voucher,6,2591.14
ORD_0007345,1,credit_card,1,1277.7
ORD_0007346,1,boleto,1,635.67
ORD_0007347,1,credit_card,3,98.38
ORD_0007348,1,credit_card,6,196.68
ORD_0007349,1,credit_card,6,2185.38
ORD_0007350,1,credit_card,6,2338.06
ORD_0007351,1,credit_card,12,860.57
ORD_0007352,1,credit_card,2,2753.25
ORD_0007353,1,debit_card,1,574.02
ORD_0007354,1,boleto,1,521.35
ORD_0007355,1,boleto,3,1331.57
ORD_0007356,1,credit_card,1,120.38
ORD_0007356,2,voucher,2,98.85
ORD_0007357,1,boleto,6,2462.17
ORD_0007358,1,boleto,1,823.2
ORD_0007359,1,credit_card,3,1325.55
ORD_0007360,1,credit_card,1,1792.15
ORD_0007361,1,credit_card,1,260.6
ORD_0007362,1,credit_card,12,2554.22
ORD_0007363,1,credit_card,1,1297.53
ORD_0007364,1,boleto,2,1875.04
ORD_0007365,1,boleto,2,2550.68
ORD_0007366,1,credit_card,1,2120.86
ORD_0007367,1,debit_card,3,480.63
ORD_0007367,2,credit_card,1,99.59
ORD_0007368,1,boleto,1,819.42
ORD_0007369,1,voucher,3,1702.76
ORD_0007369,2,credit_card,1,62.49
ORD_0007370,1,boleto,12,926.76
ORD_0007371,1,debit_card,1,2566
ORD_0007372,1,voucher,6,1338.46
ORD_0007372,2,credit_card,1,62.05
ORD_0007373,1,boleto,6,2071.47
ORD_0007374,1,voucher,6,586.68
ORD_0007375,1,boleto,2,1571.19
ORD_0007376,1,credit_card,6,2533.16
ORD_0007377,1,boleto,1,1915.45
ORD_0007377,2,credit_card,3,72.65
ORD_0007378,1,debit_card,12,2698.1
ORD_0007379,1,voucher,6,1090.67
ORD_0007380,1,debit_card,2,419.88
ORD_0007381,1,credit_card,2,1799.97
ORD_0007382,1,credit_card,1,2800.12
ORD_0007383,1,credit_card,2,1717.92
ORD_0007384,1,voucher,12,1256.58
ORD_0007385,1,voucher,1,2375.79
ORD_0007386,1,voucher,2,2639.07
ORD_0007387,1,voucher,3,2700.57
ORD_0007388,1,credit_card,1,996.46
ORD_0007389,1,credit_card,12,2256.2
ORD_0007390,1,credit_card,6,410.66
ORD_0007391,1,credit_card,3,441.29
ORD_0007392,1,debit_card,1,1124.69
ORD_0007392,2,debit_card,2,17.07
ORD_0007393,1,credit_card,6,2343.45
ORD_0007394,1,voucher,1,1274.08
ORD_0007394,2,boleto,1,75.07
ORD_0007395,1,voucher,2,1356.34
ORD_0007396,1,debit_card,1,1123.44
ORD_0007397,1,credit_card,12,2750.98
ORD_0007398,1,credit_card,1,2051.43
ORD_0007399,1,credit_card,1,2627.96
ORD_0007400,1,credit_card,3,2096.05
ORD_0007401,1,credit_card,1,1211.35
ORD_0007402,1,voucher,1,1271.06
ORD_0007403,1,credit_card,3,2573.63
ORD_0007404,1,credit_card,3,705.12
ORD_0007405,1,credit_card,1,1319.96
ORD_0007406,1,voucher,3,583.89
ORD_0007407,1,credit_card,3,509.52
ORD_0007408,1,debit_card,1,1618.01
ORD_0007409,1,credit_card,1,2946.25
ORD_0007410,1,credit_card,3,2946.06
ORD_0007411,1,credit_card,3,2010.66
ORD_0007411,2,debit_card,1,63.54
ORD_0007412,1,credit_card,12,2074.64
ORD_0007413,1,credit_card,3,1338.64
ORD_0007414,1,credit_card,1,133.15
ORD_0007415,1,credit_card,3,2324.16
ORD_0007416,1,boleto,1,355.31
ORD_0007417,1,credit_card,1,919.53
ORD_0007418,1,voucher,2,1498.71
ORD_0007419,1,boleto,1,1141.2
ORD_0007420,1,voucher,3,2112.69
ORD_0007420,2,credit_card,1,18.79
ORD_0007421,1,credit_card,6,2519.55
ORD_0007422,1,credit_card,3,2663.14
ORD_0007423,1,credit_card,6,2184.94
ORD_0007423,2,debit_card,12,69.33
ORD_0007424,1,credit_card,1,2266.78
ORD_0007424,2,boleto,1,70.74
ORD_0007425,1,voucher,1,2172.89
ORD_0007426,1,credit_card,1,107.32
ORD_0007426,2,credit_card,1,22.39
ORD_0007427,1,credit_card,3,131.24
ORD_0007427,2,credit_card,6,60.59
ORD_0007428,1,voucher,3,1884.75
ORD_0007429,1,credit_card,6,2160.9
ORD_0007430,1,voucher,12,1470.54
ORD_0007431,1,credit_card,3,88.44
ORD_0007432,1,debit_card,1,1701.11
ORD_0007433,1,credit_card,3,521.37
ORD_0007434,1,debit_card,3,628.69
ORD_0007435,1,credit_card,1,321.35
ORD_0007435,2,credit_card,2,17.72
ORD_0007436,1,credit_card,1,1775.32
ORD_0007437,1,credit_card,1,1921.58
ORD_0007438,1,voucher,1,735.49
ORD_0007439,1,voucher,3,2575.39
ORD_0007439,2,credit_card,1,36.41
ORD_0007440,1,debit_card,1,1874.58
ORD_0007441,1,credit_card,3,671.17
ORD_0007442,1,credit_card,1,1706.52
ORD_0007443,1,debit_card,1,1039.5
ORD_0007444,1,credit_card,1,2215.89
ORD_0007445,1,credit_card,12,2674.86
ORD_0007446,1,debit_card,6,337.35
ORD_0007447,1,boleto,2,1562.17
ORD_0007447,2,debit_card,3,62.62
ORD_0007448,1,credit_card,12,2746.8
ORD_0007449,1,credit_card,3,1163.19
ORD_0007450,1,boleto,12,64.7
ORD_0007451,1,credit_card,1,1036.98
ORD_0007452,1,voucher,12,1333.15
ORD_0007453,1,credit_card,1,1678.87
ORD_0007454,1,debit_card,6,219.08
ORD_0007455,1,credit_card,2,1739.99
ORD_0007456,1,voucher,1,2022.11
ORD_0007456,2,credit_card,1,93.33
ORD_0007457,1,debit_card,1,2473.8
ORD_0007457,2,credit_card,12,36.14
ORD_0007458,1,credit_card,6,2311.32
ORD_0007458,2,credit_card,1,78.14
ORD_0007459,1,credit_card,1,177.41
ORD_0007460,1,credit_card,6,2788.55
ORD_0007461,1,debit_card,1,2994.37
ORD_0007462,1,debit_card,6,466.26
ORD_0007463,1,boleto,3,2927.56
ORD_0007464,1,boleto,12,552.29
ORD_0007465,1,credit_card,2,2870.67
ORD_0007466,1,credit_card,2,128.17
ORD_0007467,1,boleto,1,2222.8
ORD_0007468,1,boleto,1,609.34
ORD_0007468,2,credit_card,1,76.27
ORD_0007469,1,credit_card,3,1549.56
ORD_0007469,2,credit_card,2,65.14
ORD_0007470,1,credit_card,1,2377.67
ORD_0007471,1,boleto,3,2525.63
ORD_0007472,1,credit_card,1,154.94
ORD_0007473,1,credit_card,2,69.89
ORD_0007473,2,boleto,1,23.72
ORD_0007474,1,credit_card,1,2770.43
ORD_0007475,1,boleto,1,2278.29
ORD_0007476,1,voucher,2,343.1
ORD_0007477,1,voucher,3,1345.81
ORD_0007477,2,debit_card,6,38.37
ORD_0007478,1,debit_card,3,1525.35
ORD_0007479,1,credit_card,1,312.68
ORD_0007480,1,credit_card,1,1501.64
ORD_0007481,1,debit_card,12,602.48
ORD_0007481,2,voucher,1,27.21
ORD_0007482,1,voucher,6,1992.06
ORD_0007483,1,credit_card,12,1126.44
ORD_0007484,1,debit_card,1,1505.65
ORD_0007485,1,boleto,2,1839.06
ORD_0007486,1,boleto,1,80.64
ORD_0007487,1,credit_card,2,1661.45
ORD_0007488,1,credit_card,1,48.1
ORD_0007489,1,voucher,2,581.09
ORD_0007490,1,credit_card,1,2774.98
ORD_0007491,1,credit_card,1,2795.88
ORD_0007492,1,boleto,1,646.27
ORD_0007493,1,boleto,2,1407.04
ORD_0007494,1,boleto,6,1878.39
ORD_0007495,1,credit_card,1,655.21
ORD_0007495,2,boleto,2,35.12
ORD_0007496,1,credit_card,1,1250.47
ORD_0007497,1,credit_card,3,32.44
ORD_0007498,1,credit_card,12,2063.39
ORD_0007499,1,credit_card,3,2151.14
ORD_0007500,1,credit_card,2,1926.12
ORD_0007501,1,credit_card,6,2717.73
ORD_0007502,1,credit_card,6,125.33
ORD_0007503,1,voucher,1,720.9
ORD_0007504,1,debit_card,3,535.11
ORD_0007505,1,debit_card,3,2691.07
ORD_0007506,1,credit_card,2,1087.78
ORD_0007506,2,credit_card,1,97.95
ORD_0007507,1,credit_card,1,2153.42
ORD_0007507,2,credit_card,2,69.15
ORD_0007508,1,voucher,6,2223.29
ORD_0007509,1,debit_card,12,1172.42
ORD_0007510,1,credit_card,6,2745.46
ORD_0007511,1,voucher,6,578.08
ORD_0007512,1,credit_card,6,2066.39
ORD_0007513,1,debit_card,6,362.24
ORD_0007514,1,voucher,2,2445.4
ORD_0007515,1,debit_card,1,946.69
ORD_0007516,1,voucher,6,646
ORD_0007516,2,boleto,3,36.61
ORD_0007517,1,credit_card,12,352.07
ORD_0007518,1,credit_card,12,2114.74
ORD_0007519,1,debit_card,1,1090.34
ORD_0007520,1,credit_card,12,865.59
ORD_0007521,1,voucher,12,384.17
ORD_0007522,1,debit_card,2,2073.74
ORD_0007523,1,voucher,2,2892.85
ORD_0007523,2,voucher,1,94.05
ORD_0007524,1,debit_card,6,2042.43
ORD_0007525,1,credit_card,2,615.82
ORD_0007526,1,credit_card,2,882.84
ORD_0007527,1,voucher,1,600.86
ORD_0007528,1,credit_card,12,1788.37
ORD_0007528,2,debit_card,1,75.87
ORD_0007529,1,voucher,2,1402.79
ORD_0007530,1,credit_card,1,1642.21
ORD_0007531,1,credit_card,1,1133.34
ORD_0007532,1,debit_card,2,1639.62
ORD_0007532,2,boleto,2,64.24
ORD_0007533,1,voucher,6,591.68
ORD_0007534,1,credit_card,1,1861.69
ORD_0007535,1,boleto,1,1037.67
ORD_0007536,1,credit_card,3,424.3
ORD_0007537,1,credit_card,12,2873.45
ORD_0007538,1,voucher,3,2639.37
ORD_0007538,2,debit_card,6,84.4
ORD_0007539,1,debit_card,3,740.78
ORD_0007540,1,debit_card,1,253.27
ORD_0007541,1,debit_card,12,142.35
ORD_0007542,1,boleto,1,770.49
ORD_0007543,1,credit_card,3,935.67
ORD_0007544,1,credit_card,1,1052.87
ORD_0007544,2,boleto,6,44.69
ORD_0007545,1,credit_card,2,620.62
ORD_0007546,1,boleto,3,740.21
ORD_0007547,1,credit_card,1,2931.1
ORD_0007548,1,voucher,12,2128.18
ORD_0007549,1,boleto,6,1571.42
ORD_0007550,1,credit_card,3,491.11
ORD_0007551,1,debit_card,12,524.2
ORD_0007552,1,voucher,6,876.96
ORD_0007553,1,credit_card,2,1244.45
ORD_0007553,2,voucher,12,88.07
ORD_0007554,1,voucher,2,368.2
ORD_0007555,1,credit_card,1,384.43
ORD_0007556,1,voucher,1,1256.15
ORD_0007556,2,credit_card,2,98.28
ORD_0007557,1,credit_card,12,926.73
ORD_0007558,1,debit_card,2,2523.3
ORD_0007559,1,credit_card,2,1657.46
ORD_0007559,2,credit_card,1,44.22
ORD_0007560,1,credit_card,1,2022.58
ORD_0007561,1,credit_card,1,1328.2
ORD_0007561,2,boleto,6,30.78
ORD_0007562,1,credit_card,6,1255.01
ORD_0007563,1,credit_card,1,1798.45
ORD_0007564,1,credit_card,1,887.57
ORD_0007565,1,credit_card,6,2590.59
ORD_0007566,1,credit_card,3,2963.83
ORD_0007567,1,boleto,3,645.62
ORD_0007568,1,credit_card,1,313.06
ORD_0007569,1,credit_card,6,2318.26
ORD_0007570,1,credit_card,6,2156.26
ORD_0007571,1,credit_card,12,1572.14
ORD_0007572,1,boleto,1,2886.24
ORD_0007573,1,credit_card,2,1553.83
ORD_0007573,2,boleto,12,76.24
ORD_0007574,1,debit_card,6,903.7
ORD_0007575,1,credit_card,1,1060.37
ORD_0007576,1,voucher,1,1967.59
ORD_0007577,1,credit_card,3,2901.8
ORD_0007578,1,credit_card,6,2864.36
ORD_0007578,2,credit_card,6,64.45
ORD_0007579,1,debit_card,2,2820.61
ORD_0007580,1,credit_card,3,245.9
ORD_0007581,1,boleto,12,1533.36
ORD_0007581,2,credit_card,2,77.09
ORD_0007582,1,boleto,1,1243.52
ORD_0007582,2,boleto,12,88.15
ORD_0007583,1,boleto,6,161.38
ORD_0007584,1,debit_card,1,1877.06
ORD_0007584,2,credit_card,6,47.54
ORD_0007585,1,credit_card,6,1141.22
ORD_0007586,1,credit_card,12,2401.82
ORD_0007587,1,boleto,1,2737.92
ORD_0007588,1,debit_card,1,410.91
ORD_0007589,1,voucher,1,2019.38
ORD_0007590,1,credit_card,12,514.78
ORD_0007591,1,credit_card,12,1888.6
ORD_0007592,1,voucher,12,2998.35
ORD_0007593,1,credit_card,2,2871.05
ORD_0007594,1,voucher,6,2224.95
ORD_0007595,1,debit_card,1,337.49
ORD_0007595,2,credit_card,6,82.98
ORD_0007596,1,debit_card,1,2806.03
ORD_0007597,1,debit_card,6,2670.18
ORD_0007598,1,credit_card,3,969.08
ORD_0007599,1,credit_card,1,2682.51
ORD_0007600,1,credit_card,1,1366.92
ORD_0007601,1,boleto,6,1056.61
ORD_0007602,1,debit_card,1,1527.55
ORD_0007603,1,debit_card,1,87.21
ORD_0007604,1,credit_card,1,2505.46
ORD_0007605,1,debit_card,6,2155.93
ORD_0007606,1,credit_card,3,379.88
ORD_0007607,1,credit_card,1,273.7
ORD_0007608,1,credit_card,1,2264.41
ORD_0007608,2,debit_card,1,17.64
ORD_0007609,1,boleto,1,340.7
ORD_0007610,1,credit_card,1,2131.72
ORD_0007611,1,credit_card,6,1374.09
ORD_0007612,1,credit_card,6,1374.8
ORD_0007613,1,credit_card,1,940.14
ORD_0007614,1,debit_card,1,1361.1
ORD_0007615,1,debit_card,6,633.71
ORD_0007615,2,credit_card,3,47.73
ORD_0007616,1,credit_card,12,2827.89
ORD_0007617,1,debit_card,2,69.5
ORD_0007618,1,debit_card,6,1085.03
ORD_0007619,1,credit_card,2,974.47
ORD_0007620,1,voucher,1,662.14
ORD_0007621,1,credit_card,3,989.12
ORD_0007622,1,credit_card,6,466.03
ORD_0007623,1,credit_card,1,312.84
ORD_0007624,1,boleto,1,2819.81
ORD_0007625,1,credit_card,3,672.5
ORD_0007626,1,credit_card,1,1149.97
ORD_0007627,1,credit_card,3,489.66
ORD_0007628,1,boleto,2,1249.51
ORD_0007629,1,debit_card,6,1484.27
ORD_0007630,1,credit_card,12,2594.44
ORD_0007631,1,debit_card,2,1699.41
ORD_0007632,1,credit_card,12,2713.76
ORD_0007633,1,boleto,3,2739.87
ORD_0007634,1,credit_card,2,2761.48
ORD_0007635,1,debit_card,1,2741.83
ORD_0007635,2,credit_card,1,80.01
ORD_0007636,1,credit_card,1,130.87
ORD_0007636,2,credit_card,1,13.22
ORD_0007637,1,credit_card,1,1055.82
ORD_0007638,1,voucher,1,1751.23
ORD_0007638,2,credit_card,1,18.32
ORD_0007639,1,voucher,12,792.21
ORD_0007640,1,boleto,2,1426.36
ORD_0007641,1,debit_card,3,2442
ORD_0007642,1,voucher,1,109.1
ORD_0007642,2,boleto,1,31.62
ORD_0007643,1,boleto,6,1240.69
ORD_0007644,1,credit_card,12,1142.6
ORD_0007645,1,voucher,1,2289.13
ORD_0007646,1,boleto,12,2362.58
ORD_0007647,1,credit_card,1,834.22
ORD_0007648,1,boleto,1,1524.29
ORD_0007648,2,debit_card,1,42.79
ORD_0007649,1,voucher,1,1025.13
ORD_0007649,2,credit_card,1,30.82
ORD_0007650,1,credit_card,6,1498.05
ORD_0007651,1,credit_card,1,1074.75
ORD_0007651,2,credit_card,12,33
ORD_0007652,1,boleto,1,2322.96
ORD_0007653,1,credit_card,1,294.38
ORD_0007654,1,debit_card,1,2259.66
ORD_0007655,1,debit_card,12,1521.94
ORD_0007655,2,credit_card,6,48.61
ORD_0007656,1,credit_card,12,2957.85
ORD_0007657,1,voucher,1,1501.71
ORD_0007657,2,debit_card,1,16.85
ORD_0007658,1,credit_card,6,1044.04
ORD_0007659,1,credit_card,1,2423.08
ORD_0007660,1,debit_card,2,2766.29
ORD_0007661,1,credit_card,2,2510.9
ORD_0007662,1,voucher,6,2280.58
ORD_0007663,1,debit_card,3,732.89
ORD_0007664,1,debit_card,6,2215.71
ORD_0007665,1,credit_card,2,1965.15
ORD_0007666,1,credit_card,1,1392.19
ORD_0007666,2,credit_card,12,91.69
ORD_0007667,1,debit_card,1,2910.68
ORD_0007668,1,credit_card,6,1871.48
ORD_0007669,1,debit_card,1,2669.83
ORD_0007670,1,credit_card,3,2066.65
ORD_0007670,2,boleto,6,74.96
ORD_0007671,1,credit_card,2,2145.58
ORD_0007672,1,credit_card,1,1682.84
ORD_0007673,1,credit_card,1,2364.34
ORD_0007673,2,credit_card,6,51.25
ORD_0007674,1,boleto,1,2398.58
ORD_0007675,1,debit_card,1,1773
ORD_0007676,1,debit_card,6,939.6
ORD_0007677,1,boleto,12,1296.76
ORD_0007678,1,boleto,12,2487.5
ORD_0007678,2,debit_card,3,96.09
ORD_0007679,1,voucher,6,1347.37
ORD_0007680,1,credit_card,1,2358.81
ORD_0007681,1,credit_card,2,382.17
ORD_0007682,1,debit_card,2,1694.07
ORD_0007682,2,boleto,1,66.25
ORD_0007683,1,voucher,1,1159.04
ORD_0007684,1,boleto,1,289.44
ORD_0007684,2,boleto,1,95.67
ORD_0007685,1,debit_card,1,1731.7
ORD_0007686,1,voucher,3,127.31
ORD_0007687,1,voucher,1,2875.97
ORD_0007688,1,debit_card,2,1063.63
ORD_0007689,1,credit_card,1,2892.47
ORD_0007689,2,voucher,1,36.2
ORD_0007690,1,credit_card,1,74.69
ORD_0007690,2,boleto,1,84.17
ORD_0007691,1,credit_card,6,2983.84
ORD_0007691,2,boleto,3,76.38
ORD_0007692,1,credit_card,12,768.42
ORD_0007693,1,credit_card,2,430.89
ORD_0007694,1,credit_card,2,2764.21
ORD_0007694,2,boleto,1,69.47
ORD_0007695,1,credit_card,6,262.15
ORD_0007696,1,voucher,1,2211.01
ORD_0007697,1,credit_card,1,2486.77
ORD_0007698,1,credit_card,1,2666.47
ORD_0007699,1,debit_card,1,2444.17
ORD_0007699,2,credit_card,3,35.14
ORD_0007700,1,credit_card,1,1194.6
ORD_0007701,1,voucher,1,235.42
ORD_0007701,2,voucher,6,89.68
ORD_0007702,1,debit_card,12,1814.71
ORD_0007703,1,credit_card,3,103.67
ORD_0007703,2,credit_card,1,46.13
ORD_0007704,1,credit_card,12,191.05
ORD_0007705,1,credit_card,3,185.79
ORD_0007705,2,debit_card,1,63.72
ORD_0007706,1,boleto,12,1286.83
ORD_0007707,1,debit_card,6,2940.79
ORD_0007708,1,credit_card,12,392.19
ORD_0007709,1,credit_card,1,2465.49
ORD_0007710,1,voucher,1,2632.12
ORD_0007711,1,credit_card,12,2668.26
ORD_0007712,1,credit_card,6,2034.48
ORD_0007713,1,credit_card,12,2508.2
ORD_0007714,1,credit_card,2,1330.68
ORD_0007715,1,credit_card,1,1719.3
ORD_0007716,1,credit_card,3,2260.73
ORD_0007717,1,credit_card,12,1306.49
ORD_0007717,2,boleto,1,39.67
ORD_0007718,1,voucher,1,1250.08
ORD_0007719,1,boleto,2,2238.43
ORD_0007720,1,credit_card,6,187.06
ORD_0007721,1,boleto,1,431.63
ORD_0007722,1,credit_card,2,1899.3
ORD_0007723,1,credit_card,1,2970.86
ORD_0007724,1,boleto,12,1998.76
ORD_0007725,1,credit_card,1,2584.95
