order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0007993,CUST_000648,invoiced,2022-01-05T09:32:00.000Z,2022-01-05T19:32:00.000Z,2022-01-06T19:32:00.000Z,null,2022-01-21T09:32:00.000Z
ORD_0007994,CUST_012023,delivered,2021-02-01T23:10:00.000Z,2021-02-02T16:10:00.000Z,2021-02-05T16:10:00.000Z,2021-02-04T23:10:00.000Z,2021-02-17T23:10:00.000Z
ORD_0007995,CUST_005004,processing,2022-08-30T13:17:00.000Z,2022-08-31T02:17:00.000Z,2022-09-02T02:17:00.000Z,null,2022-09-08T13:17:00.000Z
ORD_0007996,CUST_000693,delivered,2022-07-31T09:04:00.000Z,2022-08-01T01:04:00.000Z,2022-08-03T01:04:00.000Z,2022-08-06T09:04:00.000Z,2022-08-19T09:04:00.000Z
ORD_0007997,CUST_004994,shipped,2022-04-23T22:07:00.000Z,2022-04-24T19:07:00.000Z,2022-04-25T19:07:00.000Z,null,2022-05-07T22:07:00.000Z
ORD_0007998,CUST_009715,cancelled,2022-05-27T20:06:00.000Z,2022-05-28T11:06:00.000Z,2022-05-30T11:06:00.000Z,null,2022-06-12T20:06:00.000Z
ORD_0007999,CUST_014092,shipped,2023-03-07T23:25:00.000Z,2023-03-08T14:25:00.000Z,2023-03-09T14:25:00.000Z,null,2023-03-17T23:25:00.000Z
ORD_0008000,CUST_014713,delivered,2022-03-21T12:05:00.000Z,2022-03-22T03:05:00.000Z,2022-03-24T03:05:00.000Z,2022-03-24T12:05:00.000Z,2022-03-29T12:05:00.000Z
ORD_0008001,CUST_009643,shipped,2021-06-21T14:39:00.000Z,2021-06-22T11:39:00.000Z,2021-06-23T11:39:00.000Z,null,2021-07-02T14:39:00.000Z
ORD_0008002,CUST_007332,processing,2022-06-22T21:50:00.000Z,2022-06-23T00:50:00.000Z,2022-06-24T00:50:00.000Z,null,2022-06-30T21:50:00.000Z
ORD_0008003,CUST_012951,invoiced,2021-06-22T08:50:00.000Z,2021-06-23T06:50:00.000Z,2021-06-26T06:50:00.000Z,null,2021-07-11T08:50:00.000Z
ORD_0008004,CUST_004493,delivered,2023-01-17T17:58:00.000Z,2023-01-18T02:58:00.000Z,2023-01-21T02:58:00.000Z,2023-01-31T17:58:00.000Z,2023-01-30T17:58:00.000Z
ORD_0008005,CUST_000809,delivered,2022-01-24T02:53:00.000Z,2022-01-24T11:53:00.000Z,2022-01-25T11:53:00.000Z,2022-01-29T02:53:00.000Z,2022-01-31T02:53:00.000Z
ORD_0008006,CUST_013290,cancelled,2021-06-08T18:32:00.000Z,2021-06-09T06:32:00.000Z,2021-06-12T06:32:00.000Z,null,2021-06-19T18:32:00.000Z
ORD_0008007,CUST_011297,invoiced,2022-06-22T03:50:00.000Z,2022-06-22T09:50:00.000Z,2022-06-24T09:50:00.000Z,null,2022-07-06T03:50:00.000Z
ORD_0008008,CUST_002704,delivered,2021-08-21T02:42:00.000Z,2021-08-21T21:42:00.000Z,2021-08-22T21:42:00.000Z,2021-08-31T02:42:00.000Z,2021-09-01T02:42:00.000Z
ORD_0008009,CUST_006956,shipped,2021-04-06T02:30:00.000Z,2021-04-06T14:30:00.000Z,2021-04-09T14:30:00.000Z,null,2021-04-23T02:30:00.000Z
ORD_0008010,CUST_000575,processing,2023-04-03T01:09:00.000Z,2023-04-03T17:09:00.000Z,2023-04-04T17:09:00.000Z,null,2023-04-14T01:09:00.000Z
ORD_0008011,CUST_007239,processing,2022-02-15T04:01:00.000Z,2022-02-16T01:01:00.000Z,2022-02-17T01:01:00.000Z,null,2022-02-23T04:01:00.000Z
ORD_0008012,CUST_007378,shipped,2022-11-22T17:24:00.000Z,2022-11-23T11:24:00.000Z,2022-11-26T11:24:00.000Z,null,2022-12-12T17:24:00.000Z
ORD_0008013,CUST_010438,processing,2021-04-09T08:15:00.000Z,2021-04-09T22:15:00.000Z,2021-04-12T22:15:00.000Z,null,2021-04-26T08:15:00.000Z
ORD_0008014,CUST_011032,delivered,2021-02-09T23:49:00.000Z,2021-02-10T18:49:00.000Z,2021-02-13T18:49:00.000Z,2021-02-12T23:49:00.000Z,2021-02-22T23:49:00.000Z
ORD_0008015,CUST_000232,delivered,2021-01-21T00:04:00.000Z,2021-01-21T07:04:00.000Z,2021-01-22T07:04:00.000Z,2021-02-02T00:04:00.000Z,2021-01-31T00:04:00.000Z
ORD_0008016,CUST_009164,cancelled,2021-07-02T11:30:00.000Z,2021-07-02T14:30:00.000Z,2021-07-03T14:30:00.000Z,null,2021-07-20T11:30:00.000Z
ORD_0008017,CUST_012550,delivered,2022-10-26T23:05:00.000Z,2022-10-27T19:05:00.000Z,2022-10-28T19:05:00.000Z,2022-11-02T23:05:00.000Z,2022-11-03T23:05:00.000Z
ORD_0008018,CUST_010879,processing,2021-01-24T10:51:00.000Z,2021-01-24T16:51:00.000Z,2021-01-26T16:51:00.000Z,null,2021-02-09T10:51:00.000Z
ORD_0008019,CUST_009282,delivered,2021-12-02T18:23:00.000Z,2021-12-03T13:23:00.000Z,2021-12-05T13:23:00.000Z,2021-12-13T18:23:00.000Z,2021-12-14T18:23:00.000Z
ORD_0008020,CUST_000150,invoiced,2021-12-24T09:58:00.000Z,2021-12-24T23:58:00.000Z,2021-12-27T23:58:00.000Z,null,2022-01-10T09:58:00.000Z
ORD_0008021,CUST_001716,cancelled,2022-08-15T08:05:00.000Z,2022-08-16T01:05:00.000Z,2022-08-18T01:05:00.000Z,null,2022-08-25T08:05:00.000Z
ORD_0008022,CUST_000972,delivered,2022-08-15T11:53:00.000Z,2022-08-15T19:53:00.000Z,2022-08-17T19:53:00.000Z,2022-08-27T11:53:00.000Z,2022-08-29T11:53:00.000Z
ORD_0008023,CUST_014394,delivered,2022-02-21T05:42:00.000Z,2022-02-21T14:42:00.000Z,2022-02-24T14:42:00.000Z,2022-03-05T05:42:00.000Z,2022-03-12T05:42:00.000Z
ORD_0008024,CUST_007878,shipped,2022-12-05T04:37:00.000Z,2022-12-05T10:37:00.000Z,2022-12-08T10:37:00.000Z,null,2022-12-20T04:37:00.000Z
ORD_0008025,CUST_012109,cancelled,2021-05-11T15:26:00.000Z,2021-05-11T18:26:00.000Z,2021-05-14T18:26:00.000Z,null,2021-05-19T15:26:00.000Z
ORD_0008026,CUST_003083,delivered,2021-11-04T01:10:00.000Z,2021-11-04T02:10:00.000Z,2021-11-07T02:10:00.000Z,2021-11-18T01:10:00.000Z,2021-11-18T01:10:00.000Z
ORD_0008027,CUST_006189,processing,2021-05-01T20:01:00.000Z,2021-05-02T18:01:00.000Z,2021-05-04T18:01:00.000Z,null,2021-05-10T20:01:00.000Z
ORD_0008028,CUST_014837,invoiced,2022-05-08T15:25:00.000Z,2022-05-09T05:25:00.000Z,2022-05-10T05:25:00.000Z,null,2022-05-24T15:25:00.000Z
ORD_0008029,CUST_014021,delivered,2023-03-23T03:29:00.000Z,2023-03-23T04:29:00.000Z,2023-03-25T04:29:00.000Z,2023-04-06T03:29:00.000Z,2023-04-09T03:29:00.000Z
ORD_0008030,CUST_011421,processing,2021-03-08T01:45:00.000Z,2021-03-08T06:45:00.000Z,2021-03-11T06:45:00.000Z,null,2021-03-21T01:45:00.000Z
ORD_0008031,CUST_001328,delivered,2021-09-15T15:40:00.000Z,2021-09-15T22:40:00.000Z,2021-09-16T22:40:00.000Z,2021-10-06T15:40:00.000Z,2021-09-29T15:40:00.000Z
ORD_0008032,CUST_010389,shipped,2023-02-02T21:06:00.000Z,2023-02-03T12:06:00.000Z,2023-02-06T12:06:00.000Z,null,2023-02-22T21:06:00.000Z
ORD_0008033,CUST_013694,shipped,2022-06-15T16:08:00.000Z,2022-06-16T01:08:00.000Z,2022-06-19T01:08:00.000Z,null,2022-06-23T16:08:00.000Z
ORD_0008034,CUST_006990,delivered,2021-12-01T13:17:00.000Z,2021-12-02T02:17:00.000Z,2021-12-04T02:17:00.000Z,2021-12-14T13:17:00.000Z,2021-12-21T13:17:00.000Z
ORD_0008035,CUST_001859,cancelled,2022-09-20T08:59:00.000Z,2022-09-21T04:59:00.000Z,2022-09-22T04:59:00.000Z,null,2022-10-02T08:59:00.000Z
ORD_0008036,CUST_012660,delivered,2022-11-16T02:24:00.000Z,2022-11-16T10:24:00.000Z,2022-11-17T10:24:00.000Z,2022-11-27T02:24:00.000Z,2022-12-06T02:24:00.000Z
ORD_0008037,CUST_004334,delivered,2022-09-27T14:44:00.000Z,2022-09-28T14:44:00.000Z,2022-10-01T14:44:00.000Z,2022-10-01T14:44:00.000Z,2022-10-09T14:44:00.000Z
ORD_0008038,CUST_003568,delivered,2022-01-26T05:15:00.000Z,2022-01-27T05:15:00.000Z,2022-01-28T05:15:00.000Z,2022-02-08T05:15:00.000Z,2022-02-14T05:15:00.000Z
ORD_0008039,CUST_011782,delivered,2022-05-20T03:53:00.000Z,2022-05-20T08:53:00.000Z,2022-05-22T08:53:00.000Z,2022-05-25T03:53:00.000Z,2022-06-02T03:53:00.000Z
ORD_0008040,CUST_005050,delivered,2022-02-26T16:23:00.000Z,2022-02-26T17:23:00.000Z,2022-02-28T17:23:00.000Z,2022-03-12T16:23:00.000Z,2022-03-17T16:23:00.000Z
ORD_0008041,CUST_006930,shipped,2021-02-17T03:44:00.000Z,2021-02-18T02:44:00.000Z,2021-02-19T02:44:00.000Z,null,2021-03-02T03:44:00.000Z
ORD_0008042,CUST_000199,shipped,2022-11-13T08:51:00.000Z,2022-11-14T08:51:00.000Z,2022-11-16T08:51:00.000Z,null,2022-11-29T08:51:00.000Z
ORD_0008043,CUST_012047,processing,2021-06-15T08:40:00.000Z,2021-06-15T21:40:00.000Z,2021-06-17T21:40:00.000Z,null,2021-07-04T08:40:00.000Z
ORD_0008044,CUST_008296,delivered,2021-10-13T20:22:00.000Z,2021-10-14T01:22:00.000Z,2021-10-17T01:22:00.000Z,2021-10-27T20:22:00.000Z,2021-10-29T20:22:00.000Z
ORD_0008045,CUST_003945,delivered,2022-08-11T07:15:00.000Z,2022-08-12T03:15:00.000Z,2022-08-14T03:15:00.000Z,2022-08-28T07:15:00.000Z,2022-08-25T07:15:00.000Z
ORD_0008046,CUST_000764,shipped,2023-04-16T10:10:00.000Z,2023-04-17T03:10:00.000Z,2023-04-20T03:10:00.000Z,null,2023-05-04T10:10:00.000Z
ORD_0008047,CUST_002348,processing,2022-05-05T20:06:00.000Z,2022-05-06T04:06:00.000Z,2022-05-07T04:06:00.000Z,null,2022-05-16T20:06:00.000Z
ORD_0008048,CUST_006309,cancelled,2022-08-05T02:33:00.000Z,2022-08-05T05:33:00.000Z,2022-08-07T05:33:00.000Z,null,2022-08-20T02:33:00.000Z
ORD_0008049,CUST_001900,delivered,2021-06-08T03:58:00.000Z,2021-06-08T13:58:00.000Z,2021-06-09T13:58:00.000Z,2021-06-19T03:58:00.000Z,2021-06-24T03:58:00.000Z
ORD_0008050,CUST_004395,invoiced,2021-12-29T19:42:00.000Z,2021-12-30T16:42:00.000Z,2021-12-31T16:42:00.000Z,null,2022-01-07T19:42:00.000Z
ORD_0008051,CUST_014189,delivered,2022-07-27T21:44:00.000Z,2022-07-28T19:44:00.000Z,2022-07-29T19:44:00.000Z,2022-08-08T21:44:00.000Z,2022-08-12T21:44:00.000Z
ORD_0008052,CUST_008116,delivered,2023-04-21T08:59:00.000Z,2023-04-22T03:59:00.000Z,2023-04-24T03:59:00.000Z,2023-04-29T08:59:00.000Z,2023-05-06T08:59:00.000Z
ORD_0008053,CUST_006636,invoiced,2021-05-11T18:39:00.000Z,2021-05-12T00:39:00.000Z,2021-05-15T00:39:00.000Z,null,2021-05-30T18:39:00.000Z
ORD_0008054,CUST_009768,invoiced,2021-01-18T15:06:00.000Z,2021-01-19T15:06:00.000Z,2021-01-20T15:06:00.000Z,null,2021-02-06T15:06:00.000Z
ORD_0008055,CUST_001064,cancelled,2023-04-06T14:54:00.000Z,2023-04-06T19:54:00.000Z,2023-04-09T19:54:00.000Z,null,2023-04-18T14:54:00.000Z
ORD_0008056,CUST_001861,delivered,2022-12-11T06:08:00.000Z,2022-12-12T01:08:00.000Z,2022-12-15T01:08:00.000Z,2022-12-21T06:08:00.000Z,2022-12-29T06:08:00.000Z
ORD_0008057,CUST_008460,delivered,2021-09-02T14:47:00.000Z,2021-09-03T08:47:00.000Z,2021-09-06T08:47:00.000Z,2021-09-10T14:47:00.000Z,2021-09-13T14:47:00.000Z
ORD_0008058,CUST_004861,shipped,2021-07-14T21:51:00.000Z,2021-07-15T05:51:00.000Z,2021-07-17T05:51:00.000Z,null,2021-07-29T21:51:00.000Z
ORD_0008059,CUST_003475,delivered,2022-09-13T15:42:00.000Z,2022-09-14T15:42:00.000Z,2022-09-17T15:42:00.000Z,2022-09-17T15:42:00.000Z,2022-09-27T15:42:00.000Z
ORD_0008060,CUST_006335,delivered,2021-11-16T11:54:00.000Z,2021-11-17T06:54:00.000Z,2021-11-19T06:54:00.000Z,2021-11-21T11:54:00.000Z,2021-12-06T11:54:00.000Z
ORD_0008061,CUST_008762,processing,2021-03-20T12:30:00.000Z,2021-03-20T21:30:00.000Z,2021-03-22T21:30:00.000Z,null,2021-04-02T12:30:00.000Z
ORD_0008062,CUST_007237,shipped,2023-06-02T15:48:00.000Z,2023-06-03T04:48:00.000Z,2023-06-06T04:48:00.000Z,null,2023-06-14T15:48:00.000Z
ORD_0008063,CUST_004359,processing,2022-02-03T14:52:00.000Z,2022-02-04T14:52:00.000Z,2022-02-07T14:52:00.000Z,null,2022-02-13T14:52:00.000Z
ORD_0008064,CUST_000801,delivered,2021-02-05T11:34:00.000Z,2021-02-06T10:34:00.000Z,2021-02-09T10:34:00.000Z,2021-02-15T11:34:00.000Z,2021-02-12T11:34:00.000Z
ORD_0008065,CUST_002491,processing,2023-01-27T09:40:00.000Z,2023-01-28T02:40:00.000Z,2023-01-29T02:40:00.000Z,null,2023-02-05T09:40:00.000Z
ORD_0008066,CUST_001388,cancelled,2022-04-19T06:43:00.000Z,2022-04-20T01:43:00.000Z,2022-04-22T01:43:00.000Z,null,2022-05-03T06:43:00.000Z
ORD_0008067,CUST_010856,cancelled,2021-11-11T21:22:00.000Z,2021-11-12T05:22:00.000Z,2021-11-15T05:22:00.000Z,null,2021-11-22T21:22:00.000Z
ORD_0008068,CUST_011794,processing,2021-02-02T03:03:00.000Z,2021-02-03T02:03:00.000Z,2021-02-05T02:03:00.000Z,null,2021-02-19T03:03:00.000Z
ORD_0008069,CUST_012563,delivered,2023-02-04T08:28:00.000Z,2023-02-04T23:28:00.000Z,2023-02-07T23:28:00.000Z,2023-02-18T08:28:00.000Z,2023-02-14T08:28:00.000Z
ORD_0008070,CUST_007257,shipped,2022-03-31T23:43:00.000Z,2022-04-01T06:43:00.000Z,2022-04-03T06:43:00.000Z,null,2022-04-15T23:43:00.000Z
ORD_0008071,CUST_000852,delivered,2021-12-21T21:57:00.000Z,2021-12-21T22:57:00.000Z,2021-12-24T22:57:00.000Z,2022-01-08T21:57:00.000Z,2021-12-30T21:57:00.000Z
ORD_0008072,CUST_004690,cancelled,2023-06-09T19:26:00.000Z,2023-06-10T06:26:00.000Z,2023-06-13T06:26:00.000Z,null,2023-06-16T19:26:00.000Z
ORD_0008073,CUST_014501,processing,2021-06-30T23:04:00.000Z,2021-07-01T16:04:00.000Z,2021-07-03T16:04:00.000Z,null,2021-07-08T23:04:00.000Z
ORD_0008074,CUST_000112,cancelled,2023-03-23T13:12:00.000Z,2023-03-24T05:12:00.000Z,2023-03-26T05:12:00.000Z,null,2023-04-01T13:12:00.000Z
ORD_0008075,CUST_007087,delivered,2022-06-20T18:29:00.000Z,2022-06-21T15:29:00.000Z,2022-06-24T15:29:00.000Z,2022-06-24T18:29:00.000Z,2022-07-05T18:29:00.000Z
ORD_0008076,CUST_014573,processing,2021-11-07T11:42:00.000Z,2021-11-08T07:42:00.000Z,2021-11-11T07:42:00.000Z,null,2021-11-17T11:42:00.000Z
ORD_0008077,CUST_009455,delivered,2022-09-12T17:50:00.000Z,2022-09-12T20:50:00.000Z,2022-09-14T20:50:00.000Z,2022-09-24T17:50:00.000Z,2022-09-20T17:50:00.000Z
ORD_0008078,CUST_013064,delivered,2021-12-14T16:45:00.000Z,2021-12-15T01:45:00.000Z,2021-12-16T01:45:00.000Z,2021-12-27T16:45:00.000Z,2022-01-01T16:45:00.000Z
ORD_0008079,CUST_012335,delivered,2023-06-01T17:47:00.000Z,2023-06-02T17:47:00.000Z,2023-06-03T17:47:00.000Z,2023-06-04T17:47:00.000Z,2023-06-16T17:47:00.000Z
ORD_0008080,CUST_001435,cancelled,2021-01-31T15:53:00.000Z,2021-01-31T23:53:00.000Z,2021-02-02T23:53:00.000Z,null,2021-02-20T15:53:00.000Z
ORD_0008081,CUST_003969,delivered,2023-04-18T09:10:00.000Z,2023-04-19T01:10:00.000Z,2023-04-21T01:10:00.000Z,2023-05-02T09:10:00.000Z,2023-05-04T09:10:00.000Z
ORD_0008082,CUST_013348,shipped,2022-03-24T05:25:00.000Z,2022-03-24T14:25:00.000Z,2022-03-25T14:25:00.000Z,null,2022-04-03T05:25:00.000Z
ORD_0008083,CUST_011074,cancelled,2021-05-13T14:34:00.000Z,2021-05-14T02:34:00.000Z,2021-05-16T02:34:00.000Z,null,2021-05-24T14:34:00.000Z
ORD_0008084,CUST_012029,processing,2023-02-18T18:08:00.000Z,2023-02-18T23:08:00.000Z,2023-02-20T23:08:00.000Z,null,2023-03-04T18:08:00.000Z
ORD_0008085,CUST_005895,delivered,2022-04-04T06:01:00.000Z,2022-04-04T13:01:00.000Z,2022-04-06T13:01:00.000Z,2022-04-13T06:01:00.000Z,2022-04-11T06:01:00.000Z
ORD_0008086,CUST_008144,invoiced,2021-02-08T16:49:00.000Z,2021-02-09T04:49:00.000Z,2021-02-11T04:49:00.000Z,null,2021-02-16T16:49:00.000Z
ORD_0008087,CUST_011022,delivered,2021-08-13T18:38:00.000Z,2021-08-14T15:38:00.000Z,2021-08-15T15:38:00.000Z,2021-09-03T18:38:00.000Z,2021-09-01T18:38:00.000Z
ORD_0008088,CUST_004123,delivered,2022-05-12T20:29:00.000Z,2022-05-13T13:29:00.000Z,2022-05-16T13:29:00.000Z,2022-06-04T20:29:00.000Z,2022-05-27T20:29:00.000Z
ORD_0008089,CUST_004581,delivered,2022-09-01T08:16:00.000Z,2022-09-01T15:16:00.000Z,2022-09-02T15:16:00.000Z,2022-09-18T08:16:00.000Z,2022-09-16T08:16:00.000Z
ORD_0008090,CUST_010199,invoiced,2021-02-27T20:58:00.000Z,2021-02-28T04:58:00.000Z,2021-03-01T04:58:00.000Z,null,2021-03-19T20:58:00.000Z
ORD_0008091,CUST_008620,invoiced,2021-04-13T22:44:00.000Z,2021-04-14T10:44:00.000Z,2021-04-16T10:44:00.000Z,null,2021-05-01T22:44:00.000Z
ORD_0008092,CUST_012202,invoiced,2021-08-14T05:25:00.000Z,2021-08-14T06:25:00.000Z,2021-08-16T06:25:00.000Z,null,2021-08-26T05:25:00.000Z
ORD_0008093,CUST_004845,invoiced,2022-03-22T18:58:00.000Z,2022-03-23T08:58:00.000Z,2022-03-24T08:58:00.000Z,null,2022-04-11T18:58:00.000Z
ORD_0008094,CUST_013045,shipped,2022-06-14T12:21:00.000Z,2022-06-15T03:21:00.000Z,2022-06-18T03:21:00.000Z,null,2022-07-04T12:21:00.000Z
ORD_0008095,CUST_010020,delivered,2023-05-25T04:08:00.000Z,2023-05-25T06:08:00.000Z,2023-05-26T06:08:00.000Z,2023-06-02T04:08:00.000Z,2023-06-01T04:08:00.000Z
ORD_0008096,CUST_007953,invoiced,2021-08-18T17:57:00.000Z,2021-08-18T19:57:00.000Z,2021-08-20T19:57:00.000Z,null,2021-08-31T17:57:00.000Z
ORD_0008097,CUST_002866,delivered,2022-03-18T16:03:00.000Z,2022-03-18T17:03:00.000Z,2022-03-19T17:03:00.000Z,2022-03-31T16:03:00.000Z,2022-03-29T16:03:00.000Z
ORD_0008098,CUST_008395,delivered,2023-04-02T07:15:00.000Z,2023-04-02T12:15:00.000Z,2023-04-03T12:15:00.000Z,2023-04-17T07:15:00.000Z,2023-04-16T07:15:00.000Z
ORD_0008099,CUST_005036,invoiced,2023-06-20T02:00:00.000Z,2023-06-21T01:00:00.000Z,2023-06-22T01:00:00.000Z,null,2023-06-30T02:00:00.000Z
ORD_0008100,CUST_011499,delivered,2021-10-10T09:33:00.000Z,2021-10-11T09:33:00.000Z,2021-10-13T09:33:00.000Z,2021-10-21T09:33:00.000Z,2021-10-24T09:33:00.000Z
ORD_0008101,CUST_009038,delivered,2021-08-20T09:22:00.000Z,2021-08-20T22:22:00.000Z,2021-08-22T22:22:00.000Z,2021-08-29T09:22:00.000Z,2021-08-30T09:22:00.000Z
ORD_0008102,CUST_003160,processing,2023-01-16T10:45:00.000Z,2023-01-17T08:45:00.000Z,2023-01-20T08:45:00.000Z,null,2023-02-02T10:45:00.000Z
ORD_0008103,CUST_014425,cancelled,2022-07-11T18:00:00.000Z,2022-07-11T20:00:00.000Z,2022-07-13T20:00:00.000Z,null,2022-07-20T18:00:00.000Z
ORD_0008104,CUST_006717,processing,2022-02-13T16:26:00.000Z,2022-02-14T08:26:00.000Z,2022-02-16T08:26:00.000Z,null,2022-02-25T16:26:00.000Z
ORD_0008105,CUST_005070,delivered,2021-10-03T00:25:00.000Z,2021-10-03T01:25:00.000Z,2021-10-06T01:25:00.000Z,2021-10-13T00:25:00.000Z,2021-10-13T00:25:00.000Z
ORD_0008106,CUST_010054,delivered,2023-02-28T01:47:00.000Z,2023-02-28T22:47:00.000Z,2023-03-03T22:47:00.000Z,2023-03-23T01:47:00.000Z,2023-03-19T01:47:00.000Z
ORD_0008107,CUST_000907,shipped,2021-05-22T08:38:00.000Z,2021-05-23T02:38:00.000Z,2021-05-26T02:38:00.000Z,null,2021-06-02T08:38:00.000Z
ORD_0008108,CUST_004450,delivered,2021-08-28T03:14:00.000Z,2021-08-28T20:14:00.000Z,2021-08-29T20:14:00.000Z,2021-09-07T03:14:00.000Z,2021-09-11T03:14:00.000Z
ORD_0008109,CUST_005313,shipped,2021-06-20T17:57:00.000Z,2021-06-20T23:57:00.000Z,2021-06-23T23:57:00.000Z,null,2021-07-10T17:57:00.000Z
ORD_0008110,CUST_006528,invoiced,2021-03-31T14:40:00.000Z,2021-04-01T02:40:00.000Z,2021-04-03T02:40:00.000Z,null,2021-04-12T14:40:00.000Z
ORD_0008111,CUST_002048,shipped,2023-04-24T10:34:00.000Z,2023-04-25T00:34:00.000Z,2023-04-28T00:34:00.000Z,null,2023-05-12T10:34:00.000Z
ORD_0008112,CUST_006179,cancelled,2022-07-13T02:24:00.000Z,2022-07-13T11:24:00.000Z,2022-07-15T11:24:00.000Z,null,2022-07-23T02:24:00.000Z
ORD_0008113,CUST_007380,cancelled,2022-06-10T23:03:00.000Z,2022-06-11T05:03:00.000Z,2022-06-13T05:03:00.000Z,null,2022-06-22T23:03:00.000Z
ORD_0008114,CUST_006156,cancelled,2023-02-21T19:56:00.000Z,2023-02-21T22:56:00.000Z,2023-02-23T22:56:00.000Z,null,2023-02-28T19:56:00.000Z
ORD_0008115,CUST_006204,cancelled,2022-10-20T09:36:00.000Z,2022-10-20T14:36:00.000Z,2022-10-23T14:36:00.000Z,null,2022-11-03T09:36:00.000Z
ORD_0008116,CUST_002972,cancelled,2021-03-29T12:22:00.000Z,2021-03-29T20:22:00.000Z,2021-03-30T20:22:00.000Z,null,2021-04-16T12:22:00.000Z
ORD_0008117,CUST_011299,processing,2022-10-11T21:25:00.000Z,2022-10-12T06:25:00.000Z,2022-10-13T06:25:00.000Z,null,2022-10-24T21:25:00.000Z
ORD_0008118,CUST_014015,invoiced,2023-03-20T10:04:00.000Z,2023-03-21T00:04:00.000Z,2023-03-22T00:04:00.000Z,null,2023-03-28T10:04:00.000Z
ORD_0008119,CUST_000026,processing,2022-12-28T23:08:00.000Z,2022-12-29T13:08:00.000Z,2022-12-30T13:08:00.000Z,null,2023-01-09T23:08:00.000Z
ORD_0008120,CUST_012288,cancelled,2021-11-24T15:00:00.000Z,2021-11-25T10:00:00.000Z,2021-11-26T10:00:00.000Z,null,2021-12-12T15:00:00.000Z
ORD_0008121,CUST_003496,invoiced,2023-03-06T15:32:00.000Z,2023-03-07T05:32:00.000Z,2023-03-09T05:32:00.000Z,null,2023-03-23T15:32:00.000Z
ORD_0008122,CUST_010878,delivered,2021-11-03T05:35:00.000Z,2021-11-03T12:35:00.000Z,2021-11-04T12:35:00.000Z,2021-11-16T05:35:00.000Z,2021-11-13T05:35:00.000Z
ORD_0008123,CUST_011618,processing,2022-06-07T07:22:00.000Z,2022-06-07T13:22:00.000Z,2022-06-09T13:22:00.000Z,null,2022-06-25T07:22:00.000Z
ORD_0008124,CUST_014096,delivered,2021-08-05T15:06:00.000Z,2021-08-06T10:06:00.000Z,2021-08-07T10:06:00.000Z,2021-08-10T15:06:00.000Z,2021-08-25T15:06:00.000Z
ORD_0008125,CUST_004896,processing,2023-06-11T00:47:00.000Z,2023-06-11T01:47:00.000Z,2023-06-13T01:47:00.000Z,null,2023-06-23T00:47:00.000Z
ORD_0008126,CUST_003354,processing,2023-04-15T00:38:00.000Z,2023-04-15T21:38:00.000Z,2023-04-18T21:38:00.000Z,null,2023-04-24T00:38:00.000Z
ORD_0008127,CUST_006907,delivered,2022-10-30T22:53:00.000Z,2022-10-31T01:53:00.000Z,2022-11-01T01:53:00.000Z,2022-11-04T22:53:00.000Z,2022-11-09T22:53:00.000Z
ORD_0008128,CUST_012617,delivered,2022-01-13T23:21:00.000Z,2022-01-14T04:21:00.000Z,2022-01-17T04:21:00.000Z,2022-02-08T23:21:00.000Z,2022-01-30T23:21:00.000Z
ORD_0008129,CUST_013129,delivered,2021-07-17T08:32:00.000Z,2021-07-18T05:32:00.000Z,2021-07-21T05:32:00.000Z,2021-07-24T08:32:00.000Z,2021-07-29T08:32:00.000Z
ORD_0008130,CUST_003204,invoiced,2023-01-06T12:14:00.000Z,2023-01-06T13:14:00.000Z,2023-01-09T13:14:00.000Z,null,2023-01-13T12:14:00.000Z
ORD_0008131,CUST_006600,delivered,2021-12-06T21:22:00.000Z,2021-12-07T18:22:00.000Z,2021-12-10T18:22:00.000Z,2021-12-30T21:22:00.000Z,2021-12-20T21:22:00.000Z
ORD_0008132,CUST_003917,invoiced,2021-12-05T00:05:00.000Z,2021-12-05T16:05:00.000Z,2021-12-06T16:05:00.000Z,null,2021-12-19T00:05:00.000Z
ORD_0008133,CUST_014053,delivered,2021-08-06T16:45:00.000Z,2021-08-06T22:45:00.000Z,2021-08-09T22:45:00.000Z,2021-08-15T16:45:00.000Z,2021-08-24T16:45:00.000Z
ORD_0008134,CUST_006252,delivered,2022-09-29T03:07:00.000Z,2022-09-29T07:07:00.000Z,2022-10-02T07:07:00.000Z,2022-10-05T03:07:00.000Z,2022-10-18T03:07:00.000Z
ORD_0008135,CUST_003855,shipped,2021-12-26T22:35:00.000Z,2021-12-27T03:35:00.000Z,2021-12-29T03:35:00.000Z,null,2022-01-10T22:35:00.000Z
ORD_0008136,CUST_006541,shipped,2022-07-26T02:26:00.000Z,2022-07-26T14:26:00.000Z,2022-07-27T14:26:00.000Z,null,2022-08-09T02:26:00.000Z
ORD_0008137,CUST_008020,delivered,2022-03-22T03:16:00.000Z,2022-03-22T21:16:00.000Z,2022-03-25T21:16:00.000Z,2022-03-28T03:16:00.000Z,2022-03-29T03:16:00.000Z
ORD_0008138,CUST_014386,invoiced,2021-11-06T05:23:00.000Z,2021-11-06T08:23:00.000Z,2021-11-07T08:23:00.000Z,null,2021-11-19T05:23:00.000Z
