customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region
CUST_007364,UNIQ_007364,89929,Goiania,GO,Central-West
CUST_007408,UNIQ_007408,44669,Manaus,AM,North
CUST_007425,UNIQ_007425,98247,Campo Grande,MS,Central-West
CUST_007449,UNIQ_007449,39400,Manaus,AM,North
CUST_007452,UNIQ_007452,56727,Manaus,AM,North
CUST_007462,UNIQ_007462,80481,Maceio,AL,Northeast
CUST_007476,UNIQ_007476,39830,Manaus,AM,North
CUST_007503,UNIQ_007503,46082,Goiania,GO,Central-West
CUST_007539,UNIQ_007539,10743,Teresina,PI,Northeast
CUST_007541,UNIQ_007541,56348,Teresina,PI,Northeast
CUST_007551,UNIQ_007551,75921,Porto Velho,RO,North
CUST_007553,UNIQ_007553,19755,Salvador,BA,Northeast
CUST_007561,UNIQ_007561,17774,Natal,RN,Northeast
CUST_007562,UNIQ_007562,17355,Salvador,BA,Northeast
CUST_007564,UNIQ_007564,58424,Maceio,AL,Northeast
CUST_007590,UNIQ_007590,73747,Natal,RN,Northeast
CUST_007610,UNIQ_007610,19571,Goiania,GO,Central-West
CUST_007651,UNIQ_007651,77698,Cuiaba,MT,Central-West
CUST_007685,UNIQ_007685,31282,Salvador,BA,Northeast
CUST_007693,UNIQ_007693,14485,Joao Pessoa,PB,Northeast
CUST_007713,UNIQ_007713,84873,Joao Pessoa,PB,Northeast
CUST_007728,UNIQ_007728,65315,Goiania,GO,Central-West
CUST_007735,UNIQ_007735,41172,Rio De Janeiro,RJ,Southeast
CUST_007736,UNIQ_007736,62004,Curitiba,PR,South
CUST_007758,UNIQ_007758,69956,Recife,PE,Northeast
CUST_007770,UNIQ_007770,88765,Aracaju,SE,Northeast
CUST_007780,UNIQ_007780,80886,Fortaleza,CE,Northeast
CUST_007784,UNIQ_007784,61088,Belem,PA,North
CUST_007792,UNIQ_007792,87854,Porto Velho,RO,North
CUST_007797,UNIQ_007797,30898,Natal,RN,Northeast
CUST_007798,UNIQ_007798,61249,Teresina,PI,Northeast
CUST_007810,UNIQ_007810,78713,Belem,PA,North
CUST_007840,UNIQ_007840,23626,Porto Alegre,RS,South
CUST_007905,UNIQ_007905,39468,Goiania,GO,Central-West
CUST_007907,UNIQ_007907,81825,Recife,PE,Northeast
CUST_007963,UNIQ_007963,56969,Rio De Janeiro,RJ,Southeast
CUST_007972,UNIQ_007972,21679,Goiania,GO,Central-West
CUST_007996,UNIQ_007996,50142,Natal,RN,Northeast
CUST_007998,UNIQ_007998,59130,Cuiaba,MT,Central-West
CUST_008006,UNIQ_008006,85233,Florianopolis,SC,South
CUST_008010,UNIQ_008010,91537,Sao Paulo,SP,Southeast
CUST_008017,UNIQ_008017,75228,Salvador,BA,Northeast
CUST_008020,UNIQ_008020,69594,Goiania,GO,Central-West
CUST_008051,UNIQ_008051,50254,Belo Horizonte,MG,Southeast
CUST_008067,UNIQ_008067,74916,Manaus,AM,North
CUST_008096,UNIQ_008096,43619,Curitiba,PR,South
CUST_008119,UNIQ_008119,30016,Sao Paulo,SP,Southeast
CUST_008137,UNIQ_008137,63729,Belo Horizonte,MG,Southeast
CUST_008162,UNIQ_008162,60915,Curitiba,PR,South
CUST_008167,UNIQ_008167,63788,Campo Grande,MS,Central-West
CUST_008175,UNIQ_008175,54276,Florianopolis,SC,South
CUST_008184,UNIQ_008184,59127,Teresina,PI,Northeast
CUST_008197,UNIQ_008197,60589,Manaus,AM,North
CUST_008203,UNIQ_008203,51483,Teresina,PI,Northeast
CUST_008211,UNIQ_008211,16914,Sao Paulo,SP,Southeast
CUST_008217,UNIQ_008217,51353,Porto Velho,RO,North
CUST_008222,UNIQ_008222,30946,Maceio,AL,Northeast
CUST_008270,UNIQ_008270,59809,Joao Pessoa,PB,Northeast
CUST_008297,UNIQ_008297,17361,Salvador,BA,Northeast
CUST_008298,UNIQ_008298,36151,Fortaleza,CE,Northeast
CUST_008299,UNIQ_008299,34323,Belo Horizonte,MG,Southeast
CUST_008300,UNIQ_008300,22004,Belo Horizonte,MG,Southeast
CUST_008319,UNIQ_008319,39847,Goiania,GO,Central-West
CUST_008327,UNIQ_008327,10915,Aracaju,SE,Northeast
CUST_008339,UNIQ_008339,51820,Porto Alegre,RS,South
CUST_008355,UNIQ_008355,92862,Natal,RN,Northeast
CUST_008381,UNIQ_008381,11699,Joao Pessoa,PB,Northeast
CUST_008396,UNIQ_008396,50964,Recife,PE,Northeast
CUST_008405,UNIQ_008405,83832,Joao Pessoa,PB,Northeast
CUST_008440,UNIQ_008440,82779,Natal,RN,Northeast
CUST_008442,UNIQ_008442,51168,Campo Grande,MS,Central-West
CUST_008447,UNIQ_008447,86871,Curitiba,PR,South
CUST_008451,UNIQ_008451,72534,Maceio,AL,Northeast
CUST_008460,UNIQ_008460,84518,Cuiaba,MT,Central-West
CUST_008466,UNIQ_008466,31414,Aracaju,SE,Northeast
CUST_008501,UNIQ_008501,37889,Natal,RN,Northeast
CUST_008505,UNIQ_008505,82910,Porto Alegre,RS,South
CUST_008507,UNIQ_008507,30953,Natal,RN,Northeast
CUST_008550,UNIQ_008550,48989,Sao Paulo,SP,Southeast
CUST_008557,UNIQ_008557,21284,Salvador,BA,Northeast
CUST_008558,UNIQ_008558,69669,Recife,PE,Northeast
CUST_008576,UNIQ_008576,68718,Recife,PE,Northeast
CUST_008598,UNIQ_008598,88925,Belo Horizonte,MG,Southeast
CUST_008614,UNIQ_008614,43386,Sao Paulo,SP,Southeast
CUST_008621,UNIQ_008621,38714,Natal,RN,Northeast
CUST_008629,UNIQ_008629,50180,Belo Horizonte,MG,Southeast
CUST_008672,UNIQ_008672,22445,Teresina,PI,Northeast
CUST_008685,UNIQ_008685,31331,Belem,PA,North
CUST_008693,UNIQ_008693,59377,Curitiba,PR,South
CUST_008715,UNIQ_008715,76468,Natal,RN,Northeast
CUST_008716,UNIQ_008716,28025,Recife,PE,Northeast
CUST_008718,UNIQ_008718,21321,Curitiba,PR,South
CUST_008724,UNIQ_008724,86299,Curitiba,PR,South
CUST_008730,UNIQ_008730,58740,Sao Paulo,SP,Southeast
CUST_008773,UNIQ_008773,70883,Porto Alegre,RS,South
CUST_008794,UNIQ_008794,77852,Goiania,GO,Central-West
CUST_008803,UNIQ_008803,70645,Manaus,AM,North
CUST_008830,UNIQ_008830,60709,Teresina,PI,Northeast
CUST_008867,UNIQ_008867,67041,Belem,PA,North
CUST_008872,UNIQ_008872,68213,Teresina,PI,Northeast
CUST_008920,UNIQ_008920,67133,Fortaleza,CE,Northeast
CUST_008921,UNIQ_008921,34382,Porto Alegre,RS,South
CUST_008974,UNIQ_008974,49258,Natal,RN,Northeast
CUST_008988,UNIQ_008988,27093,Campo Grande,MS,Central-West
CUST_009002,UNIQ_009002,76416,Belem,PA,North
CUST_009028,UNIQ_009028,38866,Natal,RN,Northeast
CUST_009038,UNIQ_009038,14910,Curitiba,PR,South
CUST_009083,UNIQ_009083,47547,Recife,PE,Northeast
CUST_009126,UNIQ_009126,50543,Recife,PE,Northeast
CUST_009127,UNIQ_009127,37596,Goiania,GO,Central-West
CUST_009150,UNIQ_009150,52412,Natal,RN,Northeast
CUST_009159,UNIQ_009159,41460,Fortaleza,CE,Northeast
CUST_009162,UNIQ_009162,33660,Manaus,AM,North
CUST_009166,UNIQ_009166,58892,Porto Velho,RO,North
CUST_009179,UNIQ_009179,80620,Belem,PA,North
CUST_009210,UNIQ_009210,33230,Goiania,GO,Central-West
CUST_009222,UNIQ_009222,31483,Manaus,AM,North
CUST_009242,UNIQ_009242,21327,Porto Velho,RO,North
CUST_009251,UNIQ_009251,62751,Aracaju,SE,Northeast
CUST_009256,UNIQ_009256,83067,Joao Pessoa,PB,Northeast
CUST_009277,UNIQ_009277,80396,Belem,PA,North
CUST_009300,UNIQ_009300,16432,Recife,PE,Northeast
CUST_009306,UNIQ_009306,23164,Belem,PA,North
CUST_009330,UNIQ_009330,34582,Cuiaba,MT,Central-West
CUST_009412,UNIQ_009412,92250,Curitiba,PR,South
CUST_009446,UNIQ_009446,22695,Florianopolis,SC,South
CUST_009453,UNIQ_009453,41025,Goiania,GO,Central-West
CUST_009462,UNIQ_009462,23119,Goiania,GO,Central-West
CUST_009464,UNIQ_009464,40058,Cuiaba,MT,Central-West
CUST_009482,UNIQ_009482,58056,Manaus,AM,North
CUST_009486,UNIQ_009486,10999,Natal,RN,Northeast
CUST_009501,UNIQ_009501,79841,Porto Velho,RO,North
CUST_009531,UNIQ_009531,66062,Rio De Janeiro,RJ,Southeast
CUST_009548,UNIQ_009548,34958,Belo Horizonte,MG,Southeast
CUST_009577,UNIQ_009577,79472,Porto Alegre,RS,South
CUST_009598,UNIQ_009598,18456,Fortaleza,CE,Northeast
CUST_009638,UNIQ_009638,50334,Natal,RN,Northeast
CUST_009643,UNIQ_009643,24282,Recife,PE,Northeast
CUST_009682,UNIQ_009682,13853,Sao Paulo,SP,Southeast
CUST_009684,UNIQ_009684,64397,Goiania,GO,Central-West
CUST_009749,UNIQ_009749,78746,Manaus,AM,North
CUST_009761,UNIQ_009761,94559,Recife,PE,Northeast
CUST_009766,UNIQ_009766,89387,Sao Paulo,SP,Southeast
CUST_009772,UNIQ_009772,69389,Sao Paulo,SP,Southeast
CUST_009790,UNIQ_009790,50579,Aracaju,SE,Northeast
CUST_009828,UNIQ_009828,83635,Sao Paulo,SP,Southeast
CUST_009830,UNIQ_009830,98081,Salvador,BA,Northeast
CUST_009861,UNIQ_009861,92514,Curitiba,PR,South
CUST_009867,UNIQ_009867,45405,Porto Alegre,RS,South
CUST_009878,UNIQ_009878,74499,Belo Horizonte,MG,Southeast
CUST_009883,UNIQ_009883,62072,Sao Paulo,SP,Southeast
CUST_009893,UNIQ_009893,71235,Salvador,BA,Northeast
CUST_009894,UNIQ_009894,20374,Maceio,AL,Northeast
CUST_009911,UNIQ_009911,44681,Belem,PA,North
CUST_009953,UNIQ_009953,63095,Recife,PE,Northeast
CUST_009971,UNIQ_009971,28185,Cuiaba,MT,Central-West
CUST_009985,UNIQ_009985,66773,Maceio,AL,Northeast
CUST_010014,UNIQ_010014,30173,Joao Pessoa,PB,Northeast
CUST_010020,UNIQ_010020,10085,Aracaju,SE,Northeast
CUST_010033,UNIQ_010033,54909,Curitiba,PR,South
CUST_010038,UNIQ_010038,35704,Natal,RN,Northeast
CUST_010045,UNIQ_010045,61299,Porto Alegre,RS,South
CUST_010046,UNIQ_010046,35502,Recife,PE,Northeast
CUST_010083,UNIQ_010083,61711,Manaus,AM,North
CUST_010091,UNIQ_010091,64982,Manaus,AM,North
CUST_010132,UNIQ_010132,53554,Teresina,PI,Northeast
CUST_010143,UNIQ_010143,54555,Goiania,GO,Central-West
CUST_010149,UNIQ_010149,47272,Belem,PA,North
CUST_010161,UNIQ_010161,58343,Curitiba,PR,South
CUST_010219,UNIQ_010219,80800,Cuiaba,MT,Central-West
CUST_010221,UNIQ_010221,50378,Maceio,AL,Northeast
CUST_010233,UNIQ_010233,86318,Porto Velho,RO,North
CUST_010235,UNIQ_010235,84847,Curitiba,PR,South
CUST_010240,UNIQ_010240,71408,Porto Velho,RO,North
CUST_010256,UNIQ_010256,76311,Aracaju,SE,Northeast
CUST_010260,UNIQ_010260,56840,Aracaju,SE,Northeast
CUST_010270,UNIQ_010270,55467,Belo Horizonte,MG,Southeast
CUST_010314,UNIQ_010314,29612,Salvador,BA,Northeast
CUST_010317,UNIQ_010317,12976,Belem,PA,North
CUST_010320,UNIQ_010320,28430,Aracaju,SE,Northeast
CUST_010324,UNIQ_010324,88161,Fortaleza,CE,Northeast
CUST_010326,UNIQ_010326,12243,Fortaleza,CE,Northeast
CUST_010330,UNIQ_010330,38130,Sao Paulo,SP,Southeast
CUST_010415,UNIQ_010415,84072,Sao Paulo,SP,Southeast
CUST_010416,UNIQ_010416,33819,Teresina,PI,Northeast
CUST_010441,UNIQ_010441,25267,Belo Horizonte,MG,Southeast
CUST_010460,UNIQ_010460,75130,Porto Velho,RO,North
CUST_010482,UNIQ_010482,86397,Belem,PA,North
CUST_010505,UNIQ_010505,76014,Maceio,AL,Northeast
CUST_010530,UNIQ_010530,75494,Aracaju,SE,Northeast
CUST_010534,UNIQ_010534,29718,Aracaju,SE,Northeast
CUST_010634,UNIQ_010634,90924,Maceio,AL,Northeast
CUST_010640,UNIQ_010640,21835,Belem,PA,North
CUST_010647,UNIQ_010647,17679,Curitiba,PR,South
CUST_010670,UNIQ_010670,86069,Aracaju,SE,Northeast
CUST_010688,UNIQ_010688,89771,Aracaju,SE,Northeast
CUST_010701,UNIQ_010701,98508,Sao Paulo,SP,Southeast
CUST_010710,UNIQ_010710,90382,Goiania,GO,Central-West
CUST_010734,UNIQ_010734,17008,Curitiba,PR,South
CUST_010737,UNIQ_010737,54846,Joao Pessoa,PB,Northeast
CUST_010755,UNIQ_010755,54373,Campo Grande,MS,Central-West
CUST_010772,UNIQ_010772,56351,Joao Pessoa,PB,Northeast
CUST_010775,UNIQ_010775,89526,Belo Horizonte,MG,Southeast
CUST_010780,UNIQ_010780,89807,Natal,RN,Northeast
CUST_010786,UNIQ_010786,11548,Belem,PA,North
CUST_010788,UNIQ_010788,77463,Salvador,BA,Northeast
CUST_010809,UNIQ_010809,96647,Aracaju,SE,Northeast
CUST_010818,UNIQ_010818,27412,Cuiaba,MT,Central-West
CUST_010827,UNIQ_010827,36703,Fortaleza,CE,Northeast
CUST_010848,UNIQ_010848,60585,Aracaju,SE,Northeast
CUST_010867,UNIQ_010867,46223,Joao Pessoa,PB,Northeast
CUST_010874,UNIQ_010874,36025,Sao Paulo,SP,Southeast
CUST_010880,UNIQ_010880,19769,Campo Grande,MS,Central-West
CUST_010897,UNIQ_010897,11971,Porto Velho,RO,North
CUST_010898,UNIQ_010898,83622,Florianopolis,SC,South
CUST_010900,UNIQ_010900,81858,Teresina,PI,Northeast
CUST_010903,UNIQ_010903,80031,Natal,RN,Northeast
CUST_010914,UNIQ_010914,90526,Joao Pessoa,PB,Northeast
CUST_010921,UNIQ_010921,13063,Natal,RN,Northeast
CUST_010929,UNIQ_010929,11925,Natal,RN,Northeast
CUST_010932,UNIQ_010932,58305,Cuiaba,MT,Central-West
CUST_010968,UNIQ_010968,92853,Belo Horizonte,MG,Southeast
CUST_010983,UNIQ_010983,41505,Campo Grande,MS,Central-West
CUST_010988,UNIQ_010988,18639,Joao Pessoa,PB,Northeast
CUST_011005,UNIQ_011005,51144,Cuiaba,MT,Central-West
CUST_011006,UNIQ_011006,10603,Sao Paulo,SP,Southeast
CUST_011010,UNIQ_011010,52890,Maceio,AL,Northeast
CUST_011029,UNIQ_011029,83594,Florianopolis,SC,South
CUST_011033,UNIQ_011033,48898,Campo Grande,MS,Central-West
CUST_011048,UNIQ_011048,33183,Belem,PA,North
CUST_011077,UNIQ_011077,17075,Natal,RN,Northeast
CUST_011099,UNIQ_011099,23093,Joao Pessoa,PB,Northeast
CUST_011118,UNIQ_011118,47252,Porto Velho,RO,North
CUST_011124,UNIQ_011124,32840,Porto Velho,RO,North
CUST_011152,UNIQ_011152,53003,Goiania,GO,Central-West
CUST_011163,UNIQ_011163,86298,Curitiba,PR,South
CUST_011168,UNIQ_011168,53388,Belem,PA,North
CUST_011209,UNIQ_011209,94808,Salvador,BA,Northeast
CUST_011245,UNIQ_011245,90614,Manaus,AM,North
CUST_011267,UNIQ_011267,23531,Fortaleza,CE,Northeast
CUST_011289,UNIQ_011289,15357,Porto Velho,RO,North
CUST_011303,UNIQ_011303,83030,Natal,RN,Northeast
CUST_011306,UNIQ_011306,60222,Rio De Janeiro,RJ,Southeast
CUST_011309,UNIQ_011309,77127,Cuiaba,MT,Central-West
CUST_011328,UNIQ_011328,21594,Salvador,BA,Northeast
CUST_011335,UNIQ_011335,23292,Fortaleza,CE,Northeast
CUST_011360,UNIQ_011360,45006,Florianopolis,SC,South
CUST_011382,UNIQ_011382,76590,Belem,PA,North
CUST_011390,UNIQ_011390,41395,Salvador,BA,Northeast
CUST_011393,UNIQ_011393,58226,Recife,PE,Northeast
CUST_011399,UNIQ_011399,86483,Maceio,AL,Northeast
CUST_011435,UNIQ_011435,63311,Goiania,GO,Central-West
CUST_011499,UNIQ_011499,23077,Natal,RN,Northeast
CUST_011503,UNIQ_011503,92853,Maceio,AL,Northeast
CUST_011525,UNIQ_011525,37664,Goiania,GO,Central-West
CUST_011526,UNIQ_011526,95994,Florianopolis,SC,South
CUST_011591,UNIQ_011591,20473,Recife,PE,Northeast
CUST_011611,UNIQ_011611,15987,Fortaleza,CE,Northeast
CUST_011618,UNIQ_011618,47236,Campo Grande,MS,Central-West
CUST_011656,UNIQ_011656,98397,Teresina,PI,Northeast
CUST_011667,UNIQ_011667,53307,Belem,PA,North
CUST_011678,UNIQ_011678,39676,Belem,PA,North
CUST_011688,UNIQ_011688,85447,Manaus,AM,North
CUST_011701,UNIQ_011701,92614,Belem,PA,North
CUST_011710,UNIQ_011710,18400,Natal,RN,Northeast
CUST_011717,UNIQ_011717,53688,Campo Grande,MS,Central-West
CUST_011735,UNIQ_011735,16299,Florianopolis,SC,South
CUST_011741,UNIQ_011741,69967,Belem,PA,North
CUST_011744,UNIQ_011744,95986,Manaus,AM,North
CUST_011799,UNIQ_011799,40800,Curitiba,PR,South
CUST_011824,UNIQ_011824,54496,Fortaleza,CE,Northeast
CUST_011826,UNIQ_011826,30388,Curitiba,PR,South
CUST_011844,UNIQ_011844,90503,Teresina,PI,Northeast
CUST_011850,UNIQ_011850,56205,Fortaleza,CE,Northeast
CUST_011852,UNIQ_011852,90904,Porto Velho,RO,North
CUST_011882,UNIQ_011882,11353,Curitiba,PR,South
CUST_011940,UNIQ_011940,30139,Maceio,AL,Northeast
CUST_011944,UNIQ_011944,11105,Belem,PA,North
CUST_011952,UNIQ_011952,15581,Sao Paulo,SP,Southeast
CUST_011961,UNIQ_011961,50736,Natal,RN,Northeast
CUST_011988,UNIQ_011988,38749,Rio De Janeiro,RJ,Southeast
CUST_011994,UNIQ_011994,80679,Curitiba,PR,South
CUST_012003,UNIQ_012003,56567,Sao Paulo,SP,Southeast
CUST_012008,UNIQ_012008,17817,Rio De Janeiro,RJ,Southeast
CUST_012021,UNIQ_012021,92720,Salvador,BA,Northeast
CUST_012032,UNIQ_012032,29969,Porto Velho,RO,North
CUST_012034,UNIQ_012034,76597,Maceio,AL,Northeast
CUST_012042,UNIQ_012042,95281,Salvador,BA,Northeast
CUST_012049,UNIQ_012049,91417,Belo Horizonte,MG,Southeast
CUST_012066,UNIQ_012066,28135,Salvador,BA,Northeast
CUST_012069,UNIQ_012069,76483,Porto Velho,RO,North
CUST_012076,UNIQ_012076,27891,Belem,PA,North
CUST_012088,UNIQ_012088,88025,Maceio,AL,Northeast
CUST_012093,UNIQ_012093,63166,Belem,PA,North
CUST_012102,UNIQ_012102,86221,Natal,RN,Northeast
CUST_012104,UNIQ_012104,59914,Salvador,BA,Northeast
CUST_012129,UNIQ_012129,82229,Maceio,AL,Northeast
CUST_012136,UNIQ_012136,58569,Campo Grande,MS,Central-West
CUST_012137,UNIQ_012137,16192,Sao Paulo,SP,Southeast
CUST_012148,UNIQ_012148,35111,Cuiaba,MT,Central-West
CUST_012154,UNIQ_012154,79575,Salvador,BA,Northeast
CUST_012159,UNIQ_012159,66063,Manaus,AM,North
CUST_012164,UNIQ_012164,88833,Fortaleza,CE,Northeast
CUST_012165,UNIQ_012165,15670,Porto Velho,RO,North
CUST_012170,UNIQ_012170,31605,Florianopolis,SC,South
CUST_012180,UNIQ_012180,89821,Salvador,BA,Northeast
CUST_012184,UNIQ_012184,43897,Sao Paulo,SP,Southeast
CUST_012193,UNIQ_012193,40377,Salvador,BA,Northeast
CUST_012195,UNIQ_012195,10800,Goiania,GO,Central-West
CUST_012223,UNIQ_012223,21014,Porto Velho,RO,North
CUST_012226,UNIQ_012226,79349,Rio De Janeiro,RJ,Southeast
CUST_012240,UNIQ_012240,84852,Belem,PA,North
CUST_012251,UNIQ_012251,36350,Belo Horizonte,MG,Southeast
CUST_012305,UNIQ_012305,61100,Belem,PA,North
CUST_012333,UNIQ_012333,78560,Curitiba,PR,South
CUST_012361,UNIQ_012361,35579,Goiania,GO,Central-West
CUST_012400,UNIQ_012400,60572,Goiania,GO,Central-West
CUST_012402,UNIQ_012402,73877,Cuiaba,MT,Central-West
CUST_012433,UNIQ_012433,27743,Sao Paulo,SP,Southeast
CUST_012451,UNIQ_012451,92142,Porto Velho,RO,North
CUST_012455,UNIQ_012455,90434,Porto Alegre,RS,South
CUST_012496,UNIQ_012496,95507,Rio De Janeiro,RJ,Southeast
CUST_012523,UNIQ_012523,47960,Curitiba,PR,South
CUST_012530,UNIQ_012530,60144,Belem,PA,North
CUST_012546,UNIQ_012546,11307,Sao Paulo,SP,Southeast
CUST_012570,UNIQ_012570,75008,Salvador,BA,Northeast
CUST_012639,UNIQ_012639,80822,Porto Alegre,RS,South
CUST_012650,UNIQ_012650,31823,Belo Horizonte,MG,Southeast
CUST_012658,UNIQ_012658,59401,Aracaju,SE,Northeast
CUST_012672,UNIQ_012672,40814,Fortaleza,CE,Northeast
CUST_012676,UNIQ_012676,85650,Maceio,AL,Northeast
CUST_012678,UNIQ_012678,60882,Rio De Janeiro,RJ,Southeast
CUST_012681,UNIQ_012681,20774,Maceio,AL,Northeast
CUST_012688,UNIQ_012688,99692,Porto Alegre,RS,South
CUST_012689,UNIQ_012689,42642,Recife,PE,Northeast
CUST_012730,UNIQ_012730,27818,Goiania,GO,Central-West
CUST_012747,UNIQ_012747,12346,Cuiaba,MT,Central-West
CUST_012758,UNIQ_012758,28785,Aracaju,SE,Northeast
CUST_012763,UNIQ_012763,18997,Teresina,PI,Northeast
CUST_012765,UNIQ_012765,13848,Fortaleza,CE,Northeast
CUST_012777,UNIQ_012777,24034,Sao Paulo,SP,Southeast
CUST_012794,UNIQ_012794,61378,Aracaju,SE,Northeast
CUST_012801,UNIQ_012801,76930,Campo Grande,MS,Central-West
CUST_012813,UNIQ_012813,26456,Fortaleza,CE,Northeast
CUST_012846,UNIQ_012846,63104,Sao Paulo,SP,Southeast
CUST_012849,UNIQ_012849,23206,Salvador,BA,Northeast
CUST_012857,UNIQ_012857,16679,Natal,RN,Northeast
CUST_012861,UNIQ_012861,28648,Joao Pessoa,PB,Northeast
CUST_012874,UNIQ_012874,72238,Belem,PA,North
CUST_012875,UNIQ_012875,41549,Salvador,BA,Northeast
CUST_012883,UNIQ_012883,16675,Porto Velho,RO,North
CUST_012914,UNIQ_012914,73591,Manaus,AM,North
CUST_012923,UNIQ_012923,14125,Aracaju,SE,Northeast
CUST_012940,UNIQ_012940,42231,Salvador,BA,Northeast
CUST_012943,UNIQ_012943,17198,Goiania,GO,Central-West
CUST_012944,UNIQ_012944,63290,Salvador,BA,Northeast
CUST_012945,UNIQ_012945,29030,Belem,PA,North
CUST_012950,UNIQ_012950,95036,Rio De Janeiro,RJ,Southeast
CUST_012967,UNIQ_012967,72425,Natal,RN,Northeast
CUST_012987,UNIQ_012987,68856,Belo Horizonte,MG,Southeast
CUST_013002,UNIQ_013002,46724,Florianopolis,SC,South
CUST_013014,UNIQ_013014,73065,Recife,PE,Northeast
CUST_013032,UNIQ_013032,49355,Aracaju,SE,Northeast
CUST_013037,UNIQ_013037,99547,Natal,RN,Northeast
CUST_013038,UNIQ_013038,28850,Manaus,AM,North
CUST_013062,UNIQ_013062,88142,Goiania,GO,Central-West
CUST_013079,UNIQ_013079,37032,Campo Grande,MS,Central-West
CUST_013089,UNIQ_013089,31545,Teresina,PI,Northeast
CUST_013109,UNIQ_013109,65352,Rio De Janeiro,RJ,Southeast
CUST_013132,UNIQ_013132,44093,Goiania,GO,Central-West
CUST_013172,UNIQ_013172,49228,Florianopolis,SC,South
CUST_013182,UNIQ_013182,42070,Curitiba,PR,South
CUST_013195,UNIQ_013195,91760,Manaus,AM,North
CUST_013239,UNIQ_013239,43013,Natal,RN,Northeast
CUST_013245,UNIQ_013245,84852,Sao Paulo,SP,Southeast
CUST_013260,UNIQ_013260,77819,Rio De Janeiro,RJ,Southeast
CUST_013262,UNIQ_013262,70423,Cuiaba,MT,Central-West
CUST_013283,UNIQ_013283,90938,Florianopolis,SC,South
CUST_013298,UNIQ_013298,73210,Natal,RN,Northeast
CUST_013341,UNIQ_013341,91158,Maceio,AL,Northeast
CUST_013378,UNIQ_013378,70807,Curitiba,PR,South
CUST_013400,UNIQ_013400,44944,Belem,PA,North
CUST_013424,UNIQ_013424,73138,Goiania,GO,Central-West
CUST_013435,UNIQ_013435,74058,Belem,PA,North
CUST_013458,UNIQ_013458,11453,Salvador,BA,Northeast
CUST_013465,UNIQ_013465,66151,Teresina,PI,Northeast
CUST_013478,UNIQ_013478,33990,Fortaleza,CE,Northeast
CUST_013481,UNIQ_013481,94197,Cuiaba,MT,Central-West
CUST_013499,UNIQ_013499,84842,Belem,PA,North
CUST_013500,UNIQ_013500,28218,Fortaleza,CE,Northeast
CUST_013521,UNIQ_013521,36748,Goiania,GO,Central-West
CUST_013522,UNIQ_013522,70771,Recife,PE,Northeast
CUST_013523,UNIQ_013523,69970,Belo Horizonte,MG,Southeast
CUST_013527,UNIQ_013527,63113,Curitiba,PR,South
CUST_013582,UNIQ_013582,88726,Curitiba,PR,South
CUST_013585,UNIQ_013585,49209,Belem,PA,North
CUST_013595,UNIQ_013595,64912,Belo Horizonte,MG,Southeast
CUST_013597,UNIQ_013597,87638,Teresina,PI,Northeast
CUST_013605,UNIQ_013605,41471,Sao Paulo,SP,Southeast
CUST_013636,UNIQ_013636,59208,Recife,PE,Northeast
CUST_013661,UNIQ_013661,19658,Cuiaba,MT,Central-West
CUST_013676,UNIQ_013676,33189,Teresina,PI,Northeast
CUST_013691,UNIQ_013691,43398,Recife,PE,Northeast
CUST_013701,UNIQ_013701,13844,Sao Paulo,SP,Southeast
CUST_013707,UNIQ_013707,49971,Belo Horizonte,MG,Southeast
CUST_013708,UNIQ_013708,14424,Recife,PE,Northeast
CUST_013709,UNIQ_013709,83927,Belem,PA,North
CUST_013722,UNIQ_013722,97441,Curitiba,PR,South
CUST_013723,UNIQ_013723,48908,Fortaleza,CE,Northeast
CUST_013752,UNIQ_013752,25796,Porto Alegre,RS,South
CUST_013754,UNIQ_013754,19508,Recife,PE,Northeast
CUST_013777,UNIQ_013777,47566,Campo Grande,MS,Central-West
CUST_013796,UNIQ_013796,43527,Manaus,AM,North
CUST_013797,UNIQ_013797,89300,Rio De Janeiro,RJ,Southeast
CUST_013802,UNIQ_013802,22509,Belo Horizonte,MG,Southeast
CUST_013811,UNIQ_013811,16629,Sao Paulo,SP,Southeast
CUST_013824,UNIQ_013824,15230,Curitiba,PR,South
CUST_013844,UNIQ_013844,75947,Sao Paulo,SP,Southeast
CUST_013891,UNIQ_013891,52823,Recife,PE,Northeast
CUST_013916,UNIQ_013916,86892,Manaus,AM,North
CUST_013920,UNIQ_013920,28764,Sao Paulo,SP,Southeast
CUST_013924,UNIQ_013924,36218,Curitiba,PR,South
CUST_013933,UNIQ_013933,15635,Teresina,PI,Northeast
CUST_013996,UNIQ_013996,70323,Goiania,GO,Central-West
CUST_014000,UNIQ_014000,79667,Cuiaba,MT,Central-West
CUST_014007,UNIQ_014007,52240,Manaus,AM,North
CUST_014014,UNIQ_014014,41835,Curitiba,PR,South
CUST_014016,UNIQ_014016,81049,Belo Horizonte,MG,Southeast
CUST_014039,UNIQ_014039,30899,Porto Velho,RO,North
CUST_014058,UNIQ_014058,53437,Joao Pessoa,PB,Northeast
CUST_014072,UNIQ_014072,34157,Fortaleza,CE,Northeast
CUST_014098,UNIQ_014098,76366,Florianopolis,SC,South
CUST_014128,UNIQ_014128,67215,Teresina,PI,Northeast
