order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status
ORD_0042428,CUST_008022,Invoiced,2023-05-29T11:18:00.000Z,2023-05-30T09:18:00.000Z,2023-05-31T09:18:00.000Z,null,2023-06-15T11:18:00.000Z,2023-05-29,2023,5,May,29,Monday,22,2,11,22,24,null,17,null,Pending
ORD_0042432,CUST_003537,Delivered,2021-06-13T04:48:00.000Z,2021-06-14T04:48:00.000Z,2021-06-15T04:48:00.000Z,2021-06-17T04:48:00.000Z,2021-06-20T04:48:00.000Z,2021-06-13,2021,6,June,13,Sunday,23,2,4,24,24,4,7,-3,On Time
ORD_0042443,CUST_011123,Cancelled,2023-03-30T02:19:00.000Z,2023-03-30T11:19:00.000Z,2023-04-02T11:19:00.000Z,null,2023-04-14T02:19:00.000Z,2023-03-30,2023,3,March,30,Thursday,13,1,2,9,72,null,15,null,Pending
ORD_0042474,CUST_014899,Delivered,2022-06-04T08:34:00.000Z,2022-06-05T03:34:00.000Z,2022-06-08T03:34:00.000Z,2022-06-07T08:34:00.000Z,2022-06-11T08:34:00.000Z,2022-06-04,2022,6,June,4,Saturday,22,2,8,19,72,3,7,-4,On Time
ORD_0042481,CUST_007321,Delivered,2021-10-18T05:17:00.000Z,2021-10-18T18:17:00.000Z,2021-10-21T18:17:00.000Z,2021-10-21T05:17:00.000Z,2021-10-31T05:17:00.000Z,2021-10-18,2021,10,October,18,Monday,42,4,5,13,72,3,13,-10,On Time
ORD_0042491,CUST_000289,Invoiced,2022-04-14T22:23:00.000Z,2022-04-15T14:23:00.000Z,2022-04-18T14:23:00.000Z,null,2022-04-29T22:23:00.000Z,2022-04-14,2022,4,April,14,Thursday,15,2,22,16,72,null,15,null,Pending
ORD_0042502,CUST_000690,Delivered,2021-11-18T17:00:00.000Z,2021-11-19T13:00:00.000Z,2021-11-20T13:00:00.000Z,2021-11-24T17:00:00.000Z,2021-12-05T17:00:00.000Z,2021-11-18,2021,11,November,18,Thursday,46,4,17,20,24,6,17,-11,On Time
ORD_0042503,CUST_013199,Delivered,2021-07-02T12:38:00.000Z,2021-07-03T06:38:00.000Z,2021-07-06T06:38:00.000Z,2021-07-13T12:38:00.000Z,2021-07-10T12:38:00.000Z,2021-07-02,2021,7,July,2,Friday,26,3,12,18,72,11,8,3,Delayed
ORD_0042518,CUST_009004,Delivered,2022-12-29T09:56:00.000Z,2022-12-29T13:56:00.000Z,2023-01-01T13:56:00.000Z,2023-01-01T09:56:00.000Z,2023-01-08T09:56:00.000Z,2022-12-29,2022,12,December,29,Thursday,52,4,9,4,72,3,10,-7,On Time
ORD_0042589,CUST_001422,Invoiced,2021-08-27T16:49:00.000Z,2021-08-28T04:49:00.000Z,2021-08-29T04:49:00.000Z,null,2021-09-16T16:49:00.000Z,2021-08-27,2021,8,August,27,Friday,34,3,16,12,24,null,20,null,Pending
ORD_0042593,CUST_000765,Cancelled,2023-01-11T11:16:00.000Z,2023-01-12T00:16:00.000Z,2023-01-13T00:16:00.000Z,null,2023-01-27T11:16:00.000Z,2023-01-11,2023,1,January,11,Wednesday,2,1,11,13,24,null,16,null,Pending
ORD_0042610,CUST_011409,Shipped,2022-08-15T19:50:00.000Z,2022-08-16T19:50:00.000Z,2022-08-19T19:50:00.000Z,null,2022-08-24T19:50:00.000Z,2022-08-15,2022,8,August,15,Monday,33,3,19,24,72,null,9,null,Pending
ORD_0042625,CUST_009011,Shipped,2021-03-06T16:52:00.000Z,2021-03-07T03:52:00.000Z,2021-03-08T03:52:00.000Z,null,2021-03-23T16:52:00.000Z,2021-03-06,2021,3,March,6,Saturday,9,1,16,11,24,null,17,null,Pending
ORD_0042630,CUST_008878,Delivered,2022-07-30T10:46:00.000Z,2022-07-31T05:46:00.000Z,2022-08-02T05:46:00.000Z,2022-08-07T10:46:00.000Z,2022-08-11T10:46:00.000Z,2022-07-30,2022,7,July,30,Saturday,30,3,10,19,48,8,12,-4,On Time
ORD_0042640,CUST_011251,Delivered,2023-02-25T19:47:00.000Z,2023-02-26T12:47:00.000Z,2023-02-28T12:47:00.000Z,2023-03-04T19:47:00.000Z,2023-03-10T19:47:00.000Z,2023-02-25,2023,2,February,25,Saturday,8,1,19,17,48,7,13,-6,On Time
ORD_0042653,CUST_004899,Delivered,2023-02-27T13:08:00.000Z,2023-02-27T23:08:00.000Z,2023-02-28T23:08:00.000Z,2023-03-12T13:08:00.000Z,2023-03-08T13:08:00.000Z,2023-02-27,2023,2,February,27,Monday,9,1,13,10,24,13,9,4,Delayed
ORD_0042656,CUST_007127,Processing,2022-07-10T10:54:00.000Z,2022-07-10T23:54:00.000Z,2022-07-11T23:54:00.000Z,null,2022-07-21T10:54:00.000Z,2022-07-10,2022,7,July,10,Sunday,27,3,10,13,24,null,11,null,Pending
ORD_0042657,CUST_003337,Cancelled,2021-04-09T20:39:00.000Z,2021-04-10T20:39:00.000Z,2021-04-12T20:39:00.000Z,null,2021-04-25T20:39:00.000Z,2021-04-09,2021,4,April,9,Friday,14,2,20,24,48,null,16,null,Pending
ORD_0042666,CUST_005679,Delivered,2023-04-19T03:34:00.000Z,2023-04-19T14:34:00.000Z,2023-04-20T14:34:00.000Z,2023-05-01T03:34:00.000Z,2023-05-09T03:34:00.000Z,2023-04-19,2023,4,April,19,Wednesday,16,2,3,11,24,12,20,-8,On Time
ORD_0042699,CUST_002378,Delivered,2023-06-13T11:06:00.000Z,2023-06-13T14:06:00.000Z,2023-06-15T14:06:00.000Z,2023-06-21T11:06:00.000Z,2023-06-28T11:06:00.000Z,2023-06-13,2023,6,June,13,Tuesday,24,2,11,3,48,8,15,-7,On Time
ORD_0042715,CUST_004121,Delivered,2023-06-14T05:32:00.000Z,2023-06-15T05:32:00.000Z,2023-06-18T05:32:00.000Z,2023-06-21T05:32:00.000Z,2023-07-02T05:32:00.000Z,2023-06-14,2023,6,June,14,Wednesday,24,2,5,24,72,7,18,-11,On Time
ORD_0042720,CUST_008852,Shipped,2022-10-31T19:26:00.000Z,2022-11-01T02:26:00.000Z,2022-11-04T02:26:00.000Z,null,2022-11-14T19:26:00.000Z,2022-10-31,2022,10,October,31,Monday,44,4,19,7,72,null,14,null,Pending
ORD_0042724,CUST_001771,Cancelled,2021-11-12T03:15:00.000Z,2021-11-12T19:15:00.000Z,2021-11-13T19:15:00.000Z,null,2021-11-19T03:15:00.000Z,2021-11-12,2021,11,November,12,Friday,45,4,3,16,24,null,7,null,Pending
ORD_0042743,CUST_006830,Invoiced,2022-06-28T11:00:00.000Z,2022-06-28T20:00:00.000Z,2022-07-01T20:00:00.000Z,null,2022-07-08T11:00:00.000Z,2022-06-28,2022,6,June,28,Tuesday,26,2,11,9,72,null,10,null,Pending
ORD_0042758,CUST_002631,Delivered,2021-07-06T01:00:00.000Z,2021-07-06T14:00:00.000Z,2021-07-07T14:00:00.000Z,2021-07-09T01:00:00.000Z,2021-07-14T01:00:00.000Z,2021-07-06,2021,7,July,6,Tuesday,27,3,1,13,24,3,8,-5,On Time
ORD_0042771,CUST_005793,Cancelled,2021-12-14T07:19:00.000Z,2021-12-14T17:19:00.000Z,2021-12-16T17:19:00.000Z,null,2022-01-01T07:19:00.000Z,2021-12-14,2021,12,December,14,Tuesday,50,4,7,10,48,null,18,null,Pending
ORD_0042772,CUST_014980,Delivered,2022-08-10T00:24:00.000Z,2022-08-10T22:24:00.000Z,2022-08-11T22:24:00.000Z,2022-08-23T00:24:00.000Z,2022-08-30T00:24:00.000Z,2022-08-10,2022,8,August,10,Wednesday,32,3,0,22,24,13,20,-7,On Time
ORD_0042774,CUST_004121,Delivered,2023-01-09T18:42:00.000Z,2023-01-10T00:42:00.000Z,2023-01-13T00:42:00.000Z,2023-01-22T18:42:00.000Z,2023-01-20T18:42:00.000Z,2023-01-09,2023,1,January,9,Monday,2,1,18,6,72,13,11,2,Delayed
ORD_0042808,CUST_003095,Delivered,2023-01-11T00:23:00.000Z,2023-01-11T12:23:00.000Z,2023-01-12T12:23:00.000Z,2023-01-15T00:23:00.000Z,2023-01-22T00:23:00.000Z,2023-01-11,2023,1,January,11,Wednesday,2,1,0,12,24,4,11,-7,On Time
ORD_0042900,CUST_001167,Invoiced,2022-03-30T23:16:00.000Z,2022-03-31T20:16:00.000Z,2022-04-01T20:16:00.000Z,null,2022-04-16T23:16:00.000Z,2022-03-30,2022,3,March,30,Wednesday,13,1,23,21,24,null,17,null,Pending
ORD_0042955,CUST_014729,Delivered,2023-03-23T04:18:00.000Z,2023-03-23T18:18:00.000Z,2023-03-26T18:18:00.000Z,2023-03-26T04:18:00.000Z,2023-03-31T04:18:00.000Z,2023-03-23,2023,3,March,23,Thursday,12,1,4,14,72,3,8,-5,On Time
ORD_0042963,CUST_005613,Processing,2022-01-01T00:49:00.000Z,2022-01-02T00:49:00.000Z,2022-01-05T00:49:00.000Z,null,2022-01-17T00:49:00.000Z,2022-01-01,2022,1,January,1,Saturday,52,1,0,24,72,null,16,null,Pending
ORD_0042971,CUST_010211,Invoiced,2022-04-26T07:35:00.000Z,2022-04-27T04:35:00.000Z,2022-04-29T04:35:00.000Z,null,2022-05-11T07:35:00.000Z,2022-04-26,2022,4,April,26,Tuesday,17,2,7,21,48,null,15,null,Pending
ORD_0042974,CUST_008870,Delivered,2022-10-02T13:10:00.000Z,2022-10-02T20:10:00.000Z,2022-10-04T20:10:00.000Z,2022-10-12T13:10:00.000Z,2022-10-09T13:10:00.000Z,2022-10-02,2022,10,October,2,Sunday,39,4,13,7,48,10,7,3,Delayed
ORD_0042982,CUST_014793,Delivered,2023-03-08T07:48:00.000Z,2023-03-08T16:48:00.000Z,2023-03-09T16:48:00.000Z,2023-03-17T07:48:00.000Z,2023-03-20T07:48:00.000Z,2023-03-08,2023,3,March,8,Wednesday,10,1,7,9,24,9,12,-3,On Time
ORD_0043002,CUST_008492,Invoiced,2023-03-15T20:11:00.000Z,2023-03-16T20:11:00.000Z,2023-03-17T20:11:00.000Z,null,2023-04-01T20:11:00.000Z,2023-03-15,2023,3,March,15,Wednesday,11,1,20,24,24,null,17,null,Pending
ORD_0043019,CUST_009763,Delivered,2021-05-21T20:28:00.000Z,2021-05-22T19:28:00.000Z,2021-05-23T19:28:00.000Z,2021-05-30T20:28:00.000Z,2021-05-29T20:28:00.000Z,2021-05-21,2021,5,May,21,Friday,20,2,20,23,24,9,8,1,Delayed
ORD_0043048,CUST_004674,Delivered,2023-02-27T04:07:00.000Z,2023-02-27T18:07:00.000Z,2023-02-28T18:07:00.000Z,2023-03-07T04:07:00.000Z,2023-03-16T04:07:00.000Z,2023-02-27,2023,2,February,27,Monday,9,1,4,14,24,8,17,-9,On Time
ORD_0043051,CUST_008902,Delivered,2022-02-02T04:19:00.000Z,2022-02-03T00:19:00.000Z,2022-02-06T00:19:00.000Z,2022-02-17T04:19:00.000Z,2022-02-16T04:19:00.000Z,2022-02-02,2022,2,February,2,Wednesday,5,1,4,20,72,15,14,1,Delayed
ORD_0043054,CUST_013540,Delivered,2022-05-22T16:42:00.000Z,2022-05-22T22:42:00.000Z,2022-05-25T22:42:00.000Z,2022-06-01T16:42:00.000Z,2022-05-30T16:42:00.000Z,2022-05-22,2022,5,May,22,Sunday,20,2,16,6,72,10,8,2,Delayed
ORD_0043061,CUST_002093,Delivered,2022-06-12T19:04:00.000Z,2022-06-13T05:04:00.000Z,2022-06-16T05:04:00.000Z,2022-06-24T19:04:00.000Z,2022-07-02T19:04:00.000Z,2022-06-12,2022,6,June,12,Sunday,23,2,19,10,72,12,20,-8,On Time
ORD_0043090,CUST_009097,Delivered,2021-10-18T04:19:00.000Z,2021-10-18T18:19:00.000Z,2021-10-21T18:19:00.000Z,2021-11-01T04:19:00.000Z,2021-10-25T04:19:00.000Z,2021-10-18,2021,10,October,18,Monday,42,4,4,14,72,14,7,7,Delayed
ORD_0043107,CUST_009839,Processing,2022-07-17T01:38:00.000Z,2022-07-17T18:38:00.000Z,2022-07-19T18:38:00.000Z,null,2022-08-06T01:38:00.000Z,2022-07-17,2022,7,July,17,Sunday,28,3,1,17,48,null,20,null,Pending
ORD_0043115,CUST_004785,Delivered,2022-06-01T22:51:00.000Z,2022-06-01T23:51:00.000Z,2022-06-02T23:51:00.000Z,2022-06-04T22:51:00.000Z,2022-06-19T22:51:00.000Z,2022-06-01,2022,6,June,1,Wednesday,22,2,22,1,24,3,18,-15,On Time
ORD_0043122,CUST_010825,Shipped,2023-02-15T13:58:00.000Z,2023-02-16T09:58:00.000Z,2023-02-18T09:58:00.000Z,null,2023-02-27T13:58:00.000Z,2023-02-15,2023,2,February,15,Wednesday,7,1,13,20,48,null,12,null,Pending
ORD_0043124,CUST_010550,Delivered,2022-10-04T21:20:00.000Z,2022-10-04T23:20:00.000Z,2022-10-07T23:20:00.000Z,2022-10-12T21:20:00.000Z,2022-10-20T21:20:00.000Z,2022-10-04,2022,10,October,4,Tuesday,40,4,21,2,72,8,16,-8,On Time
ORD_0043148,CUST_007936,Cancelled,2021-07-27T20:37:00.000Z,2021-07-28T10:37:00.000Z,2021-07-31T10:37:00.000Z,null,2021-08-07T20:37:00.000Z,2021-07-27,2021,7,July,27,Tuesday,30,3,20,14,72,null,11,null,Pending
ORD_0043158,CUST_011077,Invoiced,2021-12-15T21:32:00.000Z,2021-12-15T22:32:00.000Z,2021-12-17T22:32:00.000Z,null,2021-12-31T21:32:00.000Z,2021-12-15,2021,12,December,15,Wednesday,50,4,21,1,48,null,16,null,Pending
ORD_0043173,CUST_007372,Delivered,2021-11-01T18:11:00.000Z,2021-11-01T22:11:00.000Z,2021-11-02T22:11:00.000Z,2021-11-10T18:11:00.000Z,2021-11-10T18:11:00.000Z,2021-11-01,2021,11,November,1,Monday,44,4,18,4,24,9,9,0,On Time
ORD_0043202,CUST_007186,Cancelled,2023-03-04T00:21:00.000Z,2023-03-04T09:21:00.000Z,2023-03-07T09:21:00.000Z,null,2023-03-21T00:21:00.000Z,2023-03-04,2023,3,March,4,Saturday,9,1,0,9,72,null,17,null,Pending
ORD_0043211,CUST_005194,Shipped,2021-08-19T15:04:00.000Z,2021-08-20T06:04:00.000Z,2021-08-22T06:04:00.000Z,null,2021-08-29T15:04:00.000Z,2021-08-19,2021,8,August,19,Thursday,33,3,15,15,48,null,10,null,Pending
ORD_0043214,CUST_001645,Shipped,2022-01-30T01:45:00.000Z,2022-01-31T00:45:00.000Z,2022-02-01T00:45:00.000Z,null,2022-02-08T01:45:00.000Z,2022-01-30,2022,1,January,30,Sunday,4,1,1,23,24,null,9,null,Pending
ORD_0043221,CUST_011244,Delivered,2022-08-25T12:56:00.000Z,2022-08-25T21:56:00.000Z,2022-08-27T21:56:00.000Z,2022-09-02T12:56:00.000Z,2022-09-08T12:56:00.000Z,2022-08-25,2022,8,August,25,Thursday,34,3,12,9,48,8,14,-6,On Time
ORD_0043246,CUST_014726,Shipped,2021-04-01T04:26:00.000Z,2021-04-01T07:26:00.000Z,2021-04-03T07:26:00.000Z,null,2021-04-15T04:26:00.000Z,2021-04-01,2021,4,April,1,Thursday,13,2,4,3,48,null,14,null,Pending
ORD_0043253,CUST_003486,Shipped,2022-07-31T02:57:00.000Z,2022-07-31T09:57:00.000Z,2022-08-01T09:57:00.000Z,null,2022-08-07T02:57:00.000Z,2022-07-31,2022,7,July,31,Sunday,30,3,2,7,24,null,7,null,Pending
ORD_0043257,CUST_008639,Delivered,2021-08-08T05:06:00.000Z,2021-08-08T15:06:00.000Z,2021-08-11T15:06:00.000Z,2021-08-20T05:06:00.000Z,2021-08-19T05:06:00.000Z,2021-08-08,2021,8,August,8,Sunday,31,3,5,10,72,12,11,1,Delayed
ORD_0043273,CUST_013906,Delivered,2023-02-15T15:37:00.000Z,2023-02-16T08:37:00.000Z,2023-02-18T08:37:00.000Z,2023-02-27T15:37:00.000Z,2023-02-25T15:37:00.000Z,2023-02-15,2023,2,February,15,Wednesday,7,1,15,17,48,12,10,2,Delayed
ORD_0043274,CUST_010201,Invoiced,2021-04-11T04:32:00.000Z,2021-04-11T20:32:00.000Z,2021-04-14T20:32:00.000Z,null,2021-04-22T04:32:00.000Z,2021-04-11,2021,4,April,11,Sunday,14,2,4,16,72,null,11,null,Pending
ORD_0043275,CUST_011776,Delivered,2022-01-29T09:41:00.000Z,2022-01-29T13:41:00.000Z,2022-02-01T13:41:00.000Z,2022-02-04T09:41:00.000Z,2022-02-11T09:41:00.000Z,2022-01-29,2022,1,January,29,Saturday,4,1,9,4,72,6,13,-7,On Time
ORD_0043296,CUST_014532,Shipped,2021-12-25T00:19:00.000Z,2021-12-25T17:19:00.000Z,2021-12-26T17:19:00.000Z,null,2022-01-14T00:19:00.000Z,2021-12-25,2021,12,December,25,Saturday,51,4,0,17,24,null,20,null,Pending
ORD_0043336,CUST_009655,Delivered,2023-01-11T19:09:00.000Z,2023-01-12T16:09:00.000Z,2023-01-15T16:09:00.000Z,2023-02-02T19:09:00.000Z,2023-01-27T19:09:00.000Z,2023-01-11,2023,1,January,11,Wednesday,2,1,19,21,72,22,16,6,Delayed
ORD_0043346,CUST_003279,Shipped,2022-03-27T16:50:00.000Z,2022-03-28T02:50:00.000Z,2022-03-31T02:50:00.000Z,null,2022-04-03T16:50:00.000Z,2022-03-27,2022,3,March,27,Sunday,12,1,16,10,72,null,7,null,Pending
ORD_0043350,CUST_007656,Processing,2021-01-17T09:37:00.000Z,2021-01-18T08:37:00.000Z,2021-01-21T08:37:00.000Z,null,2021-01-31T09:37:00.000Z,2021-01-17,2021,1,January,17,Sunday,2,1,9,23,72,null,14,null,Pending
ORD_0043413,CUST_011103,Processing,2023-03-13T10:28:00.000Z,2023-03-13T23:28:00.000Z,2023-03-14T23:28:00.000Z,null,2023-03-31T10:28:00.000Z,2023-03-13,2023,3,March,13,Monday,11,1,10,13,24,null,18,null,Pending
ORD_0043455,CUST_005859,Cancelled,2022-09-06T03:11:00.000Z,2022-09-06T22:11:00.000Z,2022-09-07T22:11:00.000Z,null,2022-09-22T03:11:00.000Z,2022-09-06,2022,9,September,6,Tuesday,36,3,3,19,24,null,16,null,Pending
ORD_0043466,CUST_001468,Processing,2023-02-27T23:45:00.000Z,2023-02-28T20:45:00.000Z,2023-03-03T20:45:00.000Z,null,2023-03-10T23:45:00.000Z,2023-02-27,2023,2,February,27,Monday,9,1,23,21,72,null,11,null,Pending
ORD_0043474,CUST_009884,Shipped,2021-05-13T20:27:00.000Z,2021-05-14T16:27:00.000Z,2021-05-15T16:27:00.000Z,null,2021-05-24T20:27:00.000Z,2021-05-13,2021,5,May,13,Thursday,19,2,20,20,24,null,11,null,Pending
ORD_0043480,CUST_004057,Invoiced,2022-11-23T23:44:00.000Z,2022-11-24T18:44:00.000Z,2022-11-25T18:44:00.000Z,null,2022-12-05T23:44:00.000Z,2022-11-23,2022,11,November,23,Wednesday,47,4,23,19,24,null,12,null,Pending
ORD_0043488,CUST_002883,Delivered,2022-05-08T16:25:00.000Z,2022-05-09T04:25:00.000Z,2022-05-12T04:25:00.000Z,2022-05-16T16:25:00.000Z,2022-05-17T16:25:00.000Z,2022-05-08,2022,5,May,8,Sunday,18,2,16,12,72,8,9,-1,On Time
ORD_0043523,CUST_007797,Delivered,2023-04-22T21:44:00.000Z,2023-04-23T09:44:00.000Z,2023-04-25T09:44:00.000Z,2023-05-04T21:44:00.000Z,2023-04-29T21:44:00.000Z,2023-04-22,2023,4,April,22,Saturday,16,2,21,12,48,12,7,5,Delayed
ORD_0043544,CUST_014801,Delivered,2021-03-09T10:28:00.000Z,2021-03-09T16:28:00.000Z,2021-03-12T16:28:00.000Z,2021-03-16T10:28:00.000Z,2021-03-19T10:28:00.000Z,2021-03-09,2021,3,March,9,Tuesday,10,1,10,6,72,7,10,-3,On Time
ORD_0043567,CUST_001534,Delivered,2022-11-19T03:47:00.000Z,2022-11-19T07:47:00.000Z,2022-11-20T07:47:00.000Z,2022-11-27T03:47:00.000Z,2022-11-28T03:47:00.000Z,2022-11-19,2022,11,November,19,Saturday,46,4,3,4,24,8,9,-1,On Time
ORD_0043587,CUST_004106,Delivered,2021-11-05T00:03:00.000Z,2021-11-05T23:03:00.000Z,2021-11-06T23:03:00.000Z,2021-11-09T00:03:00.000Z,2021-11-13T00:03:00.000Z,2021-11-05,2021,11,November,5,Friday,44,4,0,23,24,4,8,-4,On Time
ORD_0043637,CUST_002235,Delivered,2021-03-07T19:54:00.000Z,2021-03-08T01:54:00.000Z,2021-03-09T01:54:00.000Z,2021-03-14T19:54:00.000Z,2021-03-21T19:54:00.000Z,2021-03-07,2021,3,March,7,Sunday,9,1,19,6,24,7,14,-7,On Time
ORD_0043650,CUST_008681,Delivered,2021-05-22T05:25:00.000Z,2021-05-22T19:25:00.000Z,2021-05-24T19:25:00.000Z,2021-06-13T05:25:00.000Z,2021-06-11T05:25:00.000Z,2021-05-22,2021,5,May,22,Saturday,20,2,5,14,48,22,20,2,Delayed
ORD_0043685,CUST_014314,Cancelled,2021-06-13T14:07:00.000Z,2021-06-14T03:07:00.000Z,2021-06-16T03:07:00.000Z,null,2021-06-29T14:07:00.000Z,2021-06-13,2021,6,June,13,Sunday,23,2,14,13,48,null,16,null,Pending
ORD_0043713,CUST_013777,Delivered,2022-01-01T12:18:00.000Z,2022-01-02T12:18:00.000Z,2022-01-03T12:18:00.000Z,2022-01-22T12:18:00.000Z,2022-01-17T12:18:00.000Z,2022-01-01,2022,1,January,1,Saturday,52,1,12,24,24,21,16,5,Delayed
ORD_0043732,CUST_013638,Processing,2022-05-05T15:32:00.000Z,2022-05-06T07:32:00.000Z,2022-05-09T07:32:00.000Z,null,2022-05-12T15:32:00.000Z,2022-05-05,2022,5,May,5,Thursday,18,2,15,16,72,null,7,null,Pending
ORD_0043749,CUST_012013,Cancelled,2021-04-21T10:24:00.000Z,2021-04-21T11:24:00.000Z,2021-04-24T11:24:00.000Z,null,2021-05-01T10:24:00.000Z,2021-04-21,2021,4,April,21,Wednesday,16,2,10,1,72,null,10,null,Pending
ORD_0043776,CUST_000272,Delivered,2022-09-20T15:55:00.000Z,2022-09-20T18:55:00.000Z,2022-09-21T18:55:00.000Z,2022-10-03T15:55:00.000Z,2022-10-07T15:55:00.000Z,2022-09-20,2022,9,September,20,Tuesday,38,3,15,3,24,13,17,-4,On Time
ORD_0043792,CUST_008052,Delivered,2021-06-23T00:59:00.000Z,2021-06-23T05:59:00.000Z,2021-06-24T05:59:00.000Z,2021-07-06T00:59:00.000Z,2021-07-04T00:59:00.000Z,2021-06-23,2021,6,June,23,Wednesday,25,2,0,5,24,13,11,2,Delayed
ORD_0043793,CUST_004305,Processing,2023-05-07T20:07:00.000Z,2023-05-08T07:07:00.000Z,2023-05-10T07:07:00.000Z,null,2023-05-18T20:07:00.000Z,2023-05-07,2023,5,May,7,Sunday,18,2,20,11,48,null,11,null,Pending
ORD_0043805,CUST_003704,Cancelled,2023-05-03T02:07:00.000Z,2023-05-03T09:07:00.000Z,2023-05-06T09:07:00.000Z,null,2023-05-11T02:07:00.000Z,2023-05-03,2023,5,May,3,Wednesday,18,2,2,7,72,null,8,null,Pending
ORD_0043821,CUST_011483,Delivered,2022-08-08T15:47:00.000Z,2022-08-09T05:47:00.000Z,2022-08-10T05:47:00.000Z,2022-08-13T15:47:00.000Z,2022-08-27T15:47:00.000Z,2022-08-08,2022,8,August,8,Monday,32,3,15,14,24,5,19,-14,On Time
ORD_0043836,CUST_005820,Delivered,2023-01-27T19:48:00.000Z,2023-01-28T19:48:00.000Z,2023-01-30T19:48:00.000Z,2023-02-05T19:48:00.000Z,2023-02-05T19:48:00.000Z,2023-01-27,2023,1,January,27,Friday,4,1,19,24,48,9,9,0,On Time
ORD_0043853,CUST_011947,Shipped,2022-12-24T18:14:00.000Z,2022-12-25T13:14:00.000Z,2022-12-27T13:14:00.000Z,null,2022-12-31T18:14:00.000Z,2022-12-24,2022,12,December,24,Saturday,51,4,18,19,48,null,7,null,Pending
ORD_0043864,CUST_004230,Delivered,2022-07-22T12:45:00.000Z,2022-07-23T03:45:00.000Z,2022-07-24T03:45:00.000Z,2022-08-03T12:45:00.000Z,2022-08-02T12:45:00.000Z,2022-07-22,2022,7,July,22,Friday,29,3,12,15,24,12,11,1,Delayed
ORD_0043903,CUST_012650,Processing,2022-11-07T14:33:00.000Z,2022-11-08T04:33:00.000Z,2022-11-09T04:33:00.000Z,null,2022-11-20T14:33:00.000Z,2022-11-07,2022,11,November,7,Monday,45,4,14,14,24,null,13,null,Pending
ORD_0043921,CUST_012266,Invoiced,2021-05-04T08:15:00.000Z,2021-05-05T02:15:00.000Z,2021-05-07T02:15:00.000Z,null,2021-05-23T08:15:00.000Z,2021-05-04,2021,5,May,4,Tuesday,18,2,8,18,48,null,19,null,Pending
ORD_0043960,CUST_005775,Delivered,2021-12-19T07:31:00.000Z,2021-12-19T23:31:00.000Z,2021-12-20T23:31:00.000Z,2021-12-22T07:31:00.000Z,2022-01-02T07:31:00.000Z,2021-12-19,2021,12,December,19,Sunday,50,4,7,16,24,3,14,-11,On Time
ORD_0043985,CUST_010275,Delivered,2021-05-18T04:09:00.000Z,2021-05-19T03:09:00.000Z,2021-05-22T03:09:00.000Z,2021-05-28T04:09:00.000Z,2021-05-25T04:09:00.000Z,2021-05-18,2021,5,May,18,Tuesday,20,2,4,23,72,10,7,3,Delayed
ORD_0043997,CUST_014176,Delivered,2023-06-12T11:47:00.000Z,2023-06-13T09:47:00.000Z,2023-06-16T09:47:00.000Z,2023-06-25T11:47:00.000Z,2023-06-30T11:47:00.000Z,2023-06-12,2023,6,June,12,Monday,24,2,11,22,72,13,18,-5,On Time
ORD_0043998,CUST_010443,Invoiced,2022-07-30T05:11:00.000Z,2022-07-30T08:11:00.000Z,2022-07-31T08:11:00.000Z,null,2022-08-06T05:11:00.000Z,2022-07-30,2022,7,July,30,Saturday,30,3,5,3,24,null,7,null,Pending
ORD_0044043,CUST_006893,Shipped,2021-10-22T10:08:00.000Z,2021-10-22T21:08:00.000Z,2021-10-24T21:08:00.000Z,null,2021-11-04T10:08:00.000Z,2021-10-22,2021,10,October,22,Friday,42,4,10,11,48,null,13,null,Pending
ORD_0044047,CUST_006701,Delivered,2021-11-13T19:35:00.000Z,2021-11-14T18:35:00.000Z,2021-11-17T18:35:00.000Z,2021-11-27T19:35:00.000Z,2021-11-21T19:35:00.000Z,2021-11-13,2021,11,November,13,Saturday,45,4,19,23,72,14,8,6,Delayed
ORD_0044064,CUST_002364,Cancelled,2023-04-15T16:50:00.000Z,2023-04-16T02:50:00.000Z,2023-04-19T02:50:00.000Z,null,2023-05-01T16:50:00.000Z,2023-04-15,2023,4,April,15,Saturday,15,2,16,10,72,null,16,null,Pending
ORD_0044076,CUST_002824,Delivered,2021-07-03T17:15:00.000Z,2021-07-04T02:15:00.000Z,2021-07-07T02:15:00.000Z,2021-07-07T17:15:00.000Z,2021-07-12T17:15:00.000Z,2021-07-03,2021,7,July,3,Saturday,26,3,17,9,72,4,9,-5,On Time
ORD_0044077,CUST_010478,Delivered,2021-12-31T11:43:00.000Z,2022-01-01T09:43:00.000Z,2022-01-04T09:43:00.000Z,2022-01-04T11:43:00.000Z,2022-01-16T11:43:00.000Z,2021-12-31,2021,12,December,31,Friday,52,4,11,22,72,4,16,-12,On Time
