order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region,order_item_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category,net_sales,shipping_amount,total_sales,profit,order_value_segment,delivery_performance
ORD_0043740,PROD_001206,CUST_005414,Delivered,2021-09-07T19:24:00.000Z,2021-09-08T03:24:00.000Z,2021-09-10T03:24:00.000Z,2021-09-19T19:24:00.000Z,2021-09-17T19:24:00.000Z,2021-09-07,2021,9,September,7,Tuesday,36,3,19,8,48,12,10,2,Delayed,UNIQ_005414,51195,Campo Grande,MS,Central-West,1,SELL_0147,2021-09-09T19:24:00.000Z,2319.88,24.72,2319.88,24.72,2344.6,1.07,Medium,Premium,Books,24,855,6,7944,15,22,48,15840,Large,Heavy,Special Handling,1,Credit_card,1,2592.51,No,Premium Value,Single Payment,2319.88,24.72,2344.6,463.98,Premium,Delayed
ORD_0043754,PROD_002109,CUST_011912,Invoiced,2021-09-18T03:42:00.000Z,2021-09-18T11:42:00.000Z,2021-09-20T11:42:00.000Z,null,2021-09-29T03:42:00.000Z,2021-09-18,2021,9,September,18,Saturday,37,3,3,8,48,null,11,null,Pending,UNIQ_011912,87517,Fortaleza,CE,Northeast,2,SELL_0412,2021-09-19T03:42:00.000Z,503.02,76.57,503.02,76.57,579.59,15.22,High,Premium,Sports,39,562,5,28738,30,33,68,67320,Large,Heavy,Special Handling,1,Credit_card,6,2635.7,Yes,Premium Value,Medium Term EMI,503.02,76.57,579.59,100.6,High,Delayed
ORD_0043777,PROD_002850,CUST_002095,Cancelled,2021-08-26T19:28:00.000Z,2021-08-27T18:28:00.000Z,2021-08-30T18:28:00.000Z,null,2021-09-11T19:28:00.000Z,2021-08-26,2021,8,August,26,Thursday,34,3,19,23,72,null,16,null,Pending,UNIQ_002095,89736,Porto Alegre,RS,South,1,SELL_0364,2021-08-29T19:28:00.000Z,694.89,54.35,694.89,54.35,749.24,7.82,High,Premium,Furniture,39,957,4,7978,40,22,38,33440,Large,Heavy,Special Handling,1,Credit_card,6,2045.31,Yes,Premium Value,Medium Term EMI,694.89,54.35,749.24,138.98,High,Delayed
ORD_0043816,PROD_000674,CUST_011548,Delivered,2022-12-27T05:53:00.000Z,2022-12-27T22:53:00.000Z,2022-12-29T22:53:00.000Z,2022-12-30T05:53:00.000Z,2023-01-03T05:53:00.000Z,2022-12-27,2022,12,December,27,Tuesday,52,4,5,17,48,3,7,-4,On Time,UNIQ_011548,72066,Cuiaba,MT,Central-West,1,SELL_0280,2022-12-29T05:53:00.000Z,963.23,38.44,963.23,38.44,1001.67,3.99,Medium,Premium,Books,54,824,6,442,64,8,21,10752,Large,Light,Standard,1,Boleto,1,2270.58,No,Premium Value,Single Payment,963.23,38.44,1001.67,192.65,Premium,On Time
ORD_0043849,PROD_002060,CUST_012246,Delivered,2021-04-16T08:29:00.000Z,2021-04-17T07:29:00.000Z,2021-04-20T07:29:00.000Z,2021-04-27T08:29:00.000Z,2021-05-02T08:29:00.000Z,2021-04-16,2021,4,April,16,Friday,15,2,8,23,72,11,16,-5,On Time,UNIQ_012246,80033,Aracaju,SE,Northeast,1,SELL_0066,2021-04-18T08:29:00.000Z,1850.17,74.46,1850.17,74.46,1924.63,4.02,High,Premium,Electronics,31,350,1,18098,86,32,71,195392,Large,Heavy,Special Handling,1,Debit_card,1,225.7,No,Medium Value,Single Payment,1850.17,74.46,1924.63,370.03,Premium,On Time
ORD_0043861,PROD_001571,CUST_014957,Cancelled,2022-12-19T16:32:00.000Z,2022-12-20T01:32:00.000Z,2022-12-21T01:32:00.000Z,null,2023-01-05T16:32:00.000Z,2022-12-19,2022,12,December,19,Monday,51,4,16,9,24,null,17,null,Pending,UNIQ_014957,55485,Recife,PE,Northeast,1,SELL_0387,2022-12-22T16:32:00.000Z,2366.57,57.94,2366.57,57.94,2424.51,2.45,High,Premium,Fashion,27,777,5,6065,27,41,28,30996,Large,Heavy,Special Handling,1,Boleto,12,91.31,Yes,Low Value,Long Term EMI,2366.57,57.94,2424.51,473.31,Premium,Delayed
ORD_0043872,PROD_000877,CUST_004897,Shipped,2021-05-23T12:53:00.000Z,2021-05-23T14:53:00.000Z,2021-05-26T14:53:00.000Z,null,2021-06-06T12:53:00.000Z,2021-05-23,2021,5,May,23,Sunday,20,2,12,2,72,null,14,null,Pending,UNIQ_004897,42397,Goiania,GO,Central-West,1,SELL_0262,2021-05-24T12:53:00.000Z,192.77,72.27,192.77,72.27,265.04,37.49,High,Standard,Sports,29,294,3,16769,48,9,78,33696,Large,Heavy,Special Handling,1,Credit_card,1,1608.04,No,Premium Value,Single Payment,192.77,72.27,265.04,38.55,Medium,Delayed
ORD_0043892,PROD_002263,CUST_012455,Delivered,2023-02-20T21:12:00.000Z,2023-02-21T20:12:00.000Z,2023-02-23T20:12:00.000Z,2023-03-07T21:12:00.000Z,2023-02-27T21:12:00.000Z,2023-02-20,2023,2,February,20,Monday,8,1,21,23,48,15,7,8,Delayed,UNIQ_012455,90434,Porto Alegre,RS,South,1,SELL_0084,2023-02-21T21:12:00.000Z,1606.78,46.45,1606.78,46.45,1653.23,2.89,Medium,Premium,Garden,45,534,4,12985,39,30,48,56160,Large,Heavy,Special Handling,1,Voucher,3,1946.24,Yes,Premium Value,Short Term EMI,1606.78,46.45,1653.23,321.36,Premium,Delayed
ORD_0043894,PROD_000458,CUST_001971,Delivered,2022-08-16T06:45:00.000Z,2022-08-16T16:45:00.000Z,2022-08-18T16:45:00.000Z,2022-08-23T06:45:00.000Z,2022-08-24T06:45:00.000Z,2022-08-16,2022,8,August,16,Tuesday,33,3,6,10,48,7,8,-1,On Time,UNIQ_001971,63645,Manaus,AM,North,1,SELL_0050,2022-08-18T06:45:00.000Z,712.35,17.75,712.35,17.75,730.1,2.49,Low,Premium,Home_appliances,46,944,5,4226,29,48,20,27840,Large,Heavy,Standard,2,Debit_card,1,17.68,No,Low Value,Single Payment,712.35,17.75,730.1,142.47,High,On Time
ORD_0043926,PROD_001357,CUST_013562,Delivered,2021-11-15T07:23:00.000Z,2021-11-16T04:23:00.000Z,2021-11-17T04:23:00.000Z,2021-11-20T07:23:00.000Z,2021-12-02T07:23:00.000Z,2021-11-15,2021,11,November,15,Monday,46,4,7,21,24,5,17,-12,On Time,UNIQ_013562,23494,Rio De Janeiro,RJ,Southeast,1,SELL_0143,2021-11-17T07:23:00.000Z,1769.17,35.78,1769.17,35.78,1804.95,2.02,Medium,Premium,Books,25,223,4,12779,27,39,61,64233,Large,Heavy,Special Handling,1,Credit_card,2,139.29,Yes,Medium Value,Short Term EMI,1769.17,35.78,1804.95,353.83,Premium,On Time
ORD_0043929,PROD_002249,CUST_002751,Delivered,2021-10-15T10:17:00.000Z,2021-10-16T09:17:00.000Z,2021-10-17T09:17:00.000Z,2021-10-20T10:17:00.000Z,2021-11-04T10:17:00.000Z,2021-10-15,2021,10,October,15,Friday,41,4,10,23,24,5,20,-15,On Time,UNIQ_002751,71780,Porto Alegre,RS,South,1,SELL_0421,2021-10-16T10:17:00.000Z,67.35,76.92,67.35,76.92,144.27,114.21,High,Budget,Fashion,68,720,1,18799,74,32,41,97088,Large,Heavy,Special Handling,1,Debit_card,3,2031.58,Yes,Premium Value,Short Term EMI,67.35,76.92,144.27,13.47,Medium,On Time
ORD_0043937,PROD_000038,CUST_011906,Cancelled,2022-09-06T07:24:00.000Z,2022-09-06T11:24:00.000Z,2022-09-07T11:24:00.000Z,null,2022-09-15T07:24:00.000Z,2022-09-06,2022,9,September,6,Tuesday,36,3,7,4,24,null,9,null,Pending,UNIQ_011906,85065,Florianopolis,SC,South,1,SELL_0269,2022-09-07T07:24:00.000Z,1625.21,70,1625.21,70,1695.21,4.31,High,Premium,Beauty,41,485,3,14553,46,20,66,60720,Large,Heavy,Special Handling,1,Debit_card,1,223.68,No,Medium Value,Single Payment,1625.21,70,1695.21,325.04,Premium,Delayed
ORD_0043944,PROD_002167,CUST_002444,Processing,2021-03-20T07:47:00.000Z,2021-03-20T09:47:00.000Z,2021-03-23T09:47:00.000Z,null,2021-04-06T07:47:00.000Z,2021-03-20,2021,3,March,20,Saturday,11,1,7,2,72,null,17,null,Pending,UNIQ_002444,63429,Porto Alegre,RS,South,1,SELL_0125,2021-03-22T07:47:00.000Z,1306.43,67.22,1306.43,67.22,1373.65,5.15,High,Premium,Books,65,115,5,13834,37,27,49,48951,Large,Heavy,Special Handling,2,Voucher,6,30.36,Yes,Low Value,Medium Term EMI,1306.43,67.22,1373.65,261.29,Premium,Delayed
ORD_0043947,PROD_000949,CUST_014716,Processing,2022-05-02T03:52:00.000Z,2022-05-02T11:52:00.000Z,2022-05-04T11:52:00.000Z,null,2022-05-14T03:52:00.000Z,2022-05-02,2022,5,May,2,Monday,18,2,3,8,48,null,12,null,Pending,UNIQ_014716,49034,Fortaleza,CE,Northeast,1,SELL_0006,2022-05-04T03:52:00.000Z,2304.93,7.88,2304.93,7.88,2312.81,0.34,Low,Premium,Furniture,52,874,2,22117,73,26,63,119574,Large,Heavy,Special Handling,1,Credit_card,1,2836.38,No,Premium Value,Single Payment,2304.93,7.88,2312.81,460.99,Premium,Delayed
ORD_0043953,PROD_001176,CUST_001890,Invoiced,2022-03-10T14:12:00.000Z,2022-03-10T18:12:00.000Z,2022-03-12T18:12:00.000Z,null,2022-03-23T14:12:00.000Z,2022-03-10,2022,3,March,10,Thursday,10,1,14,4,48,null,13,null,Pending,UNIQ_001890,96096,Recife,PE,Northeast,1,SELL_0119,2022-03-13T14:12:00.000Z,1690.47,28.97,1690.47,28.97,1719.44,1.71,Medium,Premium,Toys,48,282,5,3794,100,24,37,88800,Large,Heavy,Standard,1,Credit_card,12,619.44,Yes,High Value,Long Term EMI,1690.47,28.97,1719.44,338.09,Premium,Delayed
ORD_0043987,PROD_000216,CUST_006894,Delivered,2021-11-12T22:38:00.000Z,2021-11-13T17:38:00.000Z,2021-11-16T17:38:00.000Z,2021-11-21T22:38:00.000Z,2021-11-19T22:38:00.000Z,2021-11-12,2021,11,November,12,Friday,45,4,22,19,72,9,7,2,Delayed,UNIQ_006894,14427,Recife,PE,Northeast,1,SELL_0176,2021-11-15T22:38:00.000Z,1813.67,35.21,1813.67,35.21,1848.88,1.94,Medium,Premium,Sports,41,332,1,4663,69,43,43,127581,Large,Heavy,Standard,1,Credit_card,1,905.61,No,High Value,Single Payment,1813.67,35.21,1848.88,362.73,Premium,Delayed
ORD_0044000,PROD_002951,CUST_006938,Processing,2022-10-17T23:04:00.000Z,2022-10-18T03:04:00.000Z,2022-10-19T03:04:00.000Z,null,2022-11-06T23:04:00.000Z,2022-10-17,2022,10,October,17,Monday,42,4,23,4,24,null,20,null,Pending,UNIQ_006938,40465,Cuiaba,MT,Central-West,1,SELL_0004,2022-10-20T23:04:00.000Z,2033.83,9.52,2033.83,9.52,2043.35,0.47,Low,Premium,Books,41,971,5,8458,61,20,29,35380,Large,Heavy,Special Handling,1,Boleto,6,1929.27,Yes,Premium Value,Medium Term EMI,2033.83,9.52,2043.35,406.77,Premium,Delayed
ORD_0044023,PROD_001033,CUST_007034,Delivered,2021-01-11T14:42:00.000Z,2021-01-12T11:42:00.000Z,2021-01-14T11:42:00.000Z,2021-01-21T14:42:00.000Z,2021-01-29T14:42:00.000Z,2021-01-11,2021,1,January,11,Monday,2,1,14,21,48,10,18,-8,On Time,UNIQ_007034,99832,Porto Alegre,RS,South,1,SELL_0224,2021-01-13T14:42:00.000Z,495.98,47.39,495.98,47.39,543.37,9.55,Medium,Standard,Toys,51,885,1,26587,68,24,15,24480,Large,Heavy,Special Handling,2,Voucher,1,46.33,No,Low Value,Single Payment,495.98,47.39,543.37,99.2,High,On Time
ORD_0044026,PROD_001232,CUST_004149,Delivered,2021-12-10T10:07:00.000Z,2021-12-11T06:07:00.000Z,2021-12-13T06:07:00.000Z,2021-12-16T10:07:00.000Z,2021-12-26T10:07:00.000Z,2021-12-10,2021,12,December,10,Friday,49,4,10,20,48,6,16,-10,On Time,UNIQ_004149,67067,Belem,PA,North,2,SELL_0199,2021-12-13T10:07:00.000Z,186.23,8.95,186.23,8.95,195.18,4.81,Low,Standard,Beauty,52,377,5,5164,96,49,65,305760,Large,Heavy,Special Handling,1,Credit_card,3,128.11,Yes,Medium Value,Short Term EMI,186.23,8.95,195.18,37.25,Medium,On Time
ORD_0044031,PROD_002359,CUST_003894,Invoiced,2022-06-20T23:00:00.000Z,2022-06-21T21:00:00.000Z,2022-06-24T21:00:00.000Z,null,2022-06-27T23:00:00.000Z,2022-06-20,2022,6,June,20,Monday,25,2,23,22,72,null,7,null,Pending,UNIQ_003894,59253,Cuiaba,MT,Central-West,1,SELL_0329,2022-06-21T23:00:00.000Z,1135.5,58.89,1135.5,58.89,1194.39,5.19,High,Premium,Toys,54,642,2,2902,43,5,16,3440,Medium,Heavy,Standard,1,Debit_card,1,1048.54,No,Premium Value,Single Payment,1135.5,58.89,1194.39,227.1,Premium,Delayed
ORD_0044039,PROD_001442,CUST_010179,Cancelled,2021-12-18T00:12:00.000Z,2021-12-18T12:12:00.000Z,2021-12-20T12:12:00.000Z,null,2022-01-01T00:12:00.000Z,2021-12-18,2021,12,December,18,Saturday,50,4,0,12,48,null,14,null,Pending,UNIQ_010179,13175,Florianopolis,SC,South,2,SELL_0004,2021-12-21T00:12:00.000Z,1586.12,43.52,1586.12,43.52,1629.64,2.74,Medium,Premium,Home_appliances,22,698,6,13023,25,7,33,5775,Medium,Heavy,Special Handling,2,Boleto,1,13.57,No,Low Value,Single Payment,1586.12,43.52,1629.64,317.22,Premium,Delayed
ORD_0044041,PROD_002942,CUST_012383,Cancelled,2023-02-22T06:21:00.000Z,2023-02-22T08:21:00.000Z,2023-02-24T08:21:00.000Z,null,2023-03-10T06:21:00.000Z,2023-02-22,2023,2,February,22,Wednesday,8,1,6,2,48,null,16,null,Pending,UNIQ_012383,54990,Belo Horizonte,MG,Southeast,1,SELL_0495,2023-02-23T06:21:00.000Z,1322.93,31.24,1322.93,31.24,1354.17,2.36,Medium,Premium,Health,30,817,2,4085,84,34,61,174216,Large,Heavy,Standard,1,Credit_card,2,1797.29,Yes,Premium Value,Short Term EMI,1322.93,31.24,1354.17,264.59,Premium,Delayed
ORD_0044042,PROD_001311,CUST_003622,Processing,2022-02-02T11:06:00.000Z,2022-02-02T23:06:00.000Z,2022-02-03T23:06:00.000Z,null,2022-02-13T11:06:00.000Z,2022-02-02,2022,2,February,2,Wednesday,5,1,11,12,24,null,11,null,Pending,UNIQ_003622,60956,Joao Pessoa,PB,Northeast,1,SELL_0291,2022-02-04T11:06:00.000Z,2435.09,35.13,2435.09,35.13,2470.22,1.44,Medium,Premium,Office,64,171,6,18549,91,7,15,9555,Medium,Heavy,Special Handling,1,Voucher,6,1218.55,Yes,Premium Value,Medium Term EMI,2435.09,35.13,2470.22,487.02,Premium,Delayed
ORD_0044053,PROD_002714,CUST_003757,Delivered,2021-06-15T13:53:00.000Z,2021-06-16T13:53:00.000Z,2021-06-17T13:53:00.000Z,2021-06-23T13:53:00.000Z,2021-06-30T13:53:00.000Z,2021-06-15,2021,6,June,15,Tuesday,24,2,13,24,24,8,15,-7,On Time,UNIQ_003757,97691,Joao Pessoa,PB,Northeast,1,SELL_0431,2021-06-17T13:53:00.000Z,2409.29,60.1,2409.29,60.1,2469.39,2.49,High,Premium,Computers,67,199,4,1357,77,19,40,58520,Large,Medium,Standard,1,Voucher,1,1788.21,No,Premium Value,Single Payment,2409.29,60.1,2469.39,481.86,Premium,On Time
ORD_0044092,PROD_000879,CUST_013578,Processing,2022-12-21T22:24:00.000Z,2022-12-22T11:24:00.000Z,2022-12-23T11:24:00.000Z,null,2022-12-29T22:24:00.000Z,2022-12-21,2022,12,December,21,Wednesday,51,4,22,13,24,null,8,null,Pending,UNIQ_013578,93967,Aracaju,SE,Northeast,1,SELL_0262,2022-12-23T22:24:00.000Z,853.2,21.26,853.2,21.26,874.46,2.49,Medium,Premium,Furniture,69,332,6,15021,83,17,55,77605,Large,Heavy,Special Handling,1,Voucher,1,582.07,No,High Value,Single Payment,853.2,21.26,874.46,170.64,High,Delayed
ORD_0044093,PROD_000199,CUST_009506,Shipped,2022-03-03T14:31:00.000Z,2022-03-04T05:31:00.000Z,2022-03-05T05:31:00.000Z,null,2022-03-21T14:31:00.000Z,2022-03-03,2022,3,March,3,Thursday,9,1,14,15,24,null,18,null,Pending,UNIQ_009506,44108,Goiania,GO,Central-West,1,SELL_0463,2022-03-06T14:31:00.000Z,773.18,43.6,773.18,43.6,816.78,5.64,Medium,Premium,Toys,52,303,6,24595,44,37,35,56980,Large,Heavy,Special Handling,1,Voucher,12,2144.97,Yes,Premium Value,Long Term EMI,773.18,43.6,816.78,154.64,High,Delayed
ORD_0044106,PROD_001322,CUST_004205,Delivered,2022-04-21T05:50:00.000Z,2022-04-21T23:50:00.000Z,2022-04-22T23:50:00.000Z,2022-04-27T05:50:00.000Z,2022-05-09T05:50:00.000Z,2022-04-21,2022,4,April,21,Thursday,16,2,5,18,24,6,18,-12,On Time,UNIQ_004205,99816,Florianopolis,SC,South,1,SELL_0174,2022-04-23T05:50:00.000Z,2374.41,62.35,2374.41,62.35,2436.76,2.63,High,Premium,Furniture,20,649,1,21137,49,44,28,60368,Large,Heavy,Special Handling,1,Debit_card,12,1886.14,Yes,Premium Value,Long Term EMI,2374.41,62.35,2436.76,474.88,Premium,On Time
ORD_0044113,PROD_002074,CUST_003971,Processing,2021-04-20T06:03:00.000Z,2021-04-21T04:03:00.000Z,2021-04-22T04:03:00.000Z,null,2021-04-27T06:03:00.000Z,2021-04-20,2021,4,April,20,Tuesday,16,2,6,22,24,null,7,null,Pending,UNIQ_003971,24131,Manaus,AM,North,1,SELL_0338,2021-04-21T06:03:00.000Z,731.17,26.27,731.17,26.27,757.44,3.59,Medium,Premium,Beauty,64,177,5,7749,27,48,54,69984,Large,Heavy,Special Handling,1,Credit_card,1,513.07,No,High Value,Single Payment,731.17,26.27,757.44,146.23,High,Delayed
ORD_0044134,PROD_001461,CUST_006182,Processing,2023-02-15T14:22:00.000Z,2023-02-16T00:22:00.000Z,2023-02-19T00:22:00.000Z,null,2023-03-02T14:22:00.000Z,2023-02-15,2023,2,February,15,Wednesday,7,1,14,10,72,null,15,null,Pending,UNIQ_006182,11362,Rio De Janeiro,RJ,Southeast,1,SELL_0212,2023-02-16T14:22:00.000Z,1872.88,20.48,1872.88,20.48,1893.36,1.09,Medium,Premium,Food,66,379,6,27354,77,44,60,203280,Large,Heavy,Special Handling,1,Boleto,3,2692.06,Yes,Premium Value,Short Term EMI,1872.88,20.48,1893.36,374.58,Premium,Delayed
ORD_0044150,PROD_000963,CUST_007776,Invoiced,2021-04-26T14:45:00.000Z,2021-04-27T06:45:00.000Z,2021-04-29T06:45:00.000Z,null,2021-05-03T14:45:00.000Z,2021-04-26,2021,4,April,26,Monday,17,2,14,16,48,null,7,null,Pending,UNIQ_007776,59082,Curitiba,PR,South,1,SELL_0102,2021-04-27T14:45:00.000Z,2160.93,67.56,2160.93,67.56,2228.49,3.13,High,Premium,Office,42,421,3,11394,98,33,15,48510,Large,Heavy,Special Handling,1,Voucher,1,2827.94,No,Premium Value,Single Payment,2160.93,67.56,2228.49,432.19,Premium,Delayed
ORD_0044157,PROD_000943,CUST_002849,Delivered,2021-06-23T22:33:00.000Z,2021-06-24T10:33:00.000Z,2021-06-25T10:33:00.000Z,2021-06-30T22:33:00.000Z,2021-07-03T22:33:00.000Z,2021-06-23,2021,6,June,23,Wednesday,25,2,22,12,24,7,10,-3,On Time,UNIQ_002849,10946,Recife,PE,Northeast,1,SELL_0429,2021-06-25T22:33:00.000Z,998.86,19.7,998.86,19.7,1018.56,1.97,Low,Premium,Music,39,383,1,27952,15,33,61,30195,Large,Heavy,Special Handling,1,Debit_card,12,2813.47,Yes,Premium Value,Long Term EMI,998.86,19.7,1018.56,199.77,Premium,On Time
ORD_0044179,PROD_002801,CUST_004510,Shipped,2021-10-21T07:25:00.000Z,2021-10-21T08:25:00.000Z,2021-10-23T08:25:00.000Z,null,2021-10-30T07:25:00.000Z,2021-10-21,2021,10,October,21,Thursday,42,4,7,1,48,null,9,null,Pending,UNIQ_004510,47585,Goiania,GO,Central-West,2,SELL_0322,2021-10-23T07:25:00.000Z,530.39,34.38,530.39,34.38,564.77,6.48,Medium,Premium,Automotive,46,370,1,3885,16,10,49,7840,Medium,Heavy,Standard,1,Boleto,3,2488,Yes,Premium Value,Short Term EMI,530.39,34.38,564.77,106.08,High,Delayed
ORD_0044208,PROD_002216,CUST_006472,Invoiced,2021-12-31T13:18:00.000Z,2022-01-01T13:18:00.000Z,2022-01-04T13:18:00.000Z,null,2022-01-16T13:18:00.000Z,2021-12-31,2021,12,December,31,Friday,52,4,13,24,72,null,16,null,Pending,UNIQ_006472,22653,Recife,PE,Northeast,1,SELL_0123,2022-01-03T13:18:00.000Z,612.68,24.78,612.68,24.78,637.46,4.04,Medium,Premium,Automotive,62,947,6,19415,48,43,55,113520,Large,Heavy,Special Handling,2,Credit_card,1,61.97,No,Low Value,Single Payment,612.68,24.78,637.46,122.54,High,Delayed
ORD_0044212,PROD_001607,CUST_013910,Cancelled,2022-01-02T08:42:00.000Z,2022-01-03T01:42:00.000Z,2022-01-04T01:42:00.000Z,null,2022-01-19T08:42:00.000Z,2022-01-02,2022,1,January,2,Sunday,52,1,8,17,24,null,17,null,Pending,UNIQ_013910,94026,Aracaju,SE,Northeast,1,SELL_0175,2022-01-04T08:42:00.000Z,1872.05,26.55,1872.05,26.55,1898.6,1.42,Medium,Premium,Books,60,584,6,1982,28,34,50,47600,Large,Medium,Standard,1,Credit_card,3,112.89,Yes,Medium Value,Short Term EMI,1872.05,26.55,1898.6,374.41,Premium,Delayed
ORD_0044311,PROD_000929,CUST_000313,Delivered,2022-02-08T06:02:00.000Z,2022-02-08T13:02:00.000Z,2022-02-11T13:02:00.000Z,2022-03-06T06:02:00.000Z,2022-02-25T06:02:00.000Z,2022-02-08,2022,2,February,8,Tuesday,6,1,6,7,72,26,17,9,Delayed,UNIQ_000313,64921,Natal,RN,Northeast,1,SELL_0152,2022-02-10T06:02:00.000Z,1166.5,61.27,1166.5,61.27,1227.77,5.25,High,Premium,Food,56,969,3,17486,83,34,14,39508,Large,Heavy,Special Handling,1,Debit_card,1,377.39,No,Medium Value,Single Payment,1166.5,61.27,1227.77,233.3,Premium,Delayed
ORD_0044323,PROD_001981,CUST_004131,Invoiced,2021-07-06T18:32:00.000Z,2021-07-07T07:32:00.000Z,2021-07-09T07:32:00.000Z,null,2021-07-25T18:32:00.000Z,2021-07-06,2021,7,July,6,Tuesday,27,3,18,13,48,null,19,null,Pending,UNIQ_004131,66742,Belem,PA,North,1,SELL_0342,2021-07-09T18:32:00.000Z,959.61,5.06,959.61,5.06,964.67,0.53,Low,Premium,Beauty,32,871,3,1714,72,22,57,90288,Large,Medium,Standard,1,Credit_card,1,286.52,No,Medium Value,Single Payment,959.61,5.06,964.67,191.92,High,Delayed
ORD_0044325,PROD_000591,CUST_013599,Delivered,2022-06-15T18:06:00.000Z,2022-06-16T16:06:00.000Z,2022-06-19T16:06:00.000Z,2022-06-18T18:06:00.000Z,2022-07-03T18:06:00.000Z,2022-06-15,2022,6,June,15,Wednesday,24,2,18,22,72,3,18,-15,On Time,UNIQ_013599,24441,Natal,RN,Northeast,1,SELL_0109,2022-06-17T18:06:00.000Z,1243.99,59.76,1243.99,59.76,1303.75,4.8,High,Premium,Health,49,486,2,24363,87,28,10,24360,Large,Heavy,Special Handling,1,Credit_card,2,1656.65,Yes,Premium Value,Short Term EMI,1243.99,59.76,1303.75,248.8,Premium,On Time
ORD_0044326,PROD_000148,CUST_010111,Delivered,2021-02-19T11:15:00.000Z,2021-02-20T07:15:00.000Z,2021-02-21T07:15:00.000Z,2021-02-23T11:15:00.000Z,2021-03-11T11:15:00.000Z,2021-02-19,2021,2,February,19,Friday,7,1,11,20,24,4,20,-16,On Time,UNIQ_010111,55654,Maceio,AL,Northeast,1,SELL_0086,2021-02-20T11:15:00.000Z,1216.87,16.47,1216.87,16.47,1233.34,1.35,Low,Premium,Health,21,427,1,19407,13,40,53,27560,Large,Heavy,Special Handling,1,Credit_card,2,1542.31,Yes,Premium Value,Short Term EMI,1216.87,16.47,1233.34,243.37,Premium,On Time
ORD_0044340,PROD_002420,CUST_000254,Invoiced,2022-02-05T17:24:00.000Z,2022-02-06T11:24:00.000Z,2022-02-08T11:24:00.000Z,null,2022-02-20T17:24:00.000Z,2022-02-05,2022,2,February,5,Saturday,5,1,17,18,48,null,15,null,Pending,UNIQ_000254,49446,Cuiaba,MT,Central-West,1,SELL_0392,2022-02-06T17:24:00.000Z,1909.43,64.05,1909.43,64.05,1973.48,3.35,High,Premium,Food,20,297,4,17033,86,18,74,114552,Large,Heavy,Special Handling,1,Voucher,1,2233.46,No,Premium Value,Single Payment,1909.43,64.05,1973.48,381.89,Premium,Delayed
ORD_0044353,PROD_002081,CUST_008058,Invoiced,2021-03-27T04:16:00.000Z,2021-03-27T18:16:00.000Z,2021-03-30T18:16:00.000Z,null,2021-04-05T04:16:00.000Z,2021-03-27,2021,3,March,27,Saturday,12,1,4,14,72,null,9,null,Pending,UNIQ_008058,80485,Florianopolis,SC,South,1,SELL_0419,2021-03-30T04:16:00.000Z,176.44,54.73,176.44,54.73,231.17,31.02,High,Standard,Toys,32,619,4,28761,42,15,65,40950,Large,Heavy,Special Handling,1,Voucher,1,2220.37,No,Premium Value,Single Payment,176.44,54.73,231.17,35.29,Medium,Delayed
ORD_0044354,PROD_002730,CUST_012071,Invoiced,2021-07-11T06:24:00.000Z,2021-07-11T21:24:00.000Z,2021-07-12T21:24:00.000Z,null,2021-07-26T06:24:00.000Z,2021-07-11,2021,7,July,11,Sunday,27,3,6,15,24,null,15,null,Pending,UNIQ_012071,55013,Curitiba,PR,South,1,SELL_0049,2021-07-14T06:24:00.000Z,1139.99,28.46,1139.99,28.46,1168.45,2.5,Medium,Premium,Electronics,55,161,6,18583,92,37,67,228068,Large,Heavy,Special Handling,1,Voucher,1,708.39,No,High Value,Single Payment,1139.99,28.46,1168.45,228,Premium,Delayed
ORD_0044413,PROD_002935,CUST_012365,Delivered,2021-12-13T22:54:00.000Z,2021-12-14T06:54:00.000Z,2021-12-15T06:54:00.000Z,2021-12-19T22:54:00.000Z,2021-12-29T22:54:00.000Z,2021-12-13,2021,12,December,13,Monday,50,4,22,8,24,6,16,-10,On Time,UNIQ_012365,41605,Cuiaba,MT,Central-West,1,SELL_0236,2021-12-14T22:54:00.000Z,665.89,59.05,665.89,59.05,724.94,8.87,High,Premium,Electronics,64,581,5,10959,20,10,74,14800,Large,Heavy,Special Handling,1,Credit_card,1,2444.12,No,Premium Value,Single Payment,665.89,59.05,724.94,133.18,High,On Time
